,Country_Name,Country_Code,Year,Season,Population,GDP,GDP_Per_Capita,Y_Gold,Y_Silver,Y_Bronze,Y_Total,A_Gold,A_Silver,A_Bronze,A_Total,Y_Capita_Per_Medal,A_Capita_Per_Medal,Y_Capita_Per_GDP,A_Capita_Per_GDP,A_Score,Y_Score,Y_Score_Per_Capita,A_Score_Per_Capita
1739,Trinidad and Tobago,TTO,2012,Summer,1430377.0,27121712418.76343,18961.23359,1.0,1.0,2.0,4.0,3.0,4.0,8.0,15.0,2.7964655471949005e-06,1.0486745801980876e-05,1.4748331293538482e-10,5.530624235076931e-10,25.0,7.0,204339.57142857142,57215.08
1740,Tunisia,TUN,2012,Summer,11174383.0,47311159484.45154,4233.894568,2.0,0.0,1.0,3.0,4.0,2.0,4.0,10.0,2.6847119881249817e-07,8.949039960416607e-07,6.340998683378132e-11,2.1136662277927105e-10,20.0,7.0,1596340.4285714286,558719.15
1731,Turkiye,TUR,2012,Summer,75277439.0,880556375545.2139,11697.48051,1.0,1.0,1.0,3.0,26.0,15.0,17.0,58.0,3.985257787529143e-08,7.704831722556342e-07,3.406936890488688e-12,6.586744654944796e-11,125.0,6.0,12546239.833333334,602219.512
1794,Turkmenistan,TKM,2012,Summer,5458682.0,35164210527.717476,6441.886618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,Uganda,UGA,2012,Summer,34273295.0,27305915759.639824,796.711135,1.0,0.0,0.0,1.0,2.0,3.0,2.0,7.0,2.917723551237195e-08,2.0424064858660364e-07,3.66221008224919e-11,2.5635470575744326e-10,14.0,3.0,11424431.666666666,2448092.5
1769,Ukraine,UKR,2012,Summer,45593342.0,182592418612.8185,4004.804443,5.0,4.0,10.0,19.0,33.0,26.0,55.0,114.0,4.1672751253900187e-07,2.5003650752340113e-06,1.0405689428041864e-10,6.243413656825118e-10,206.0,33.0,1381616.4242424243,221326.90291262136
1715,United Kingdom,GBR,2012,Summer,63700215.0,2706340967060.005,42485.58607,29.0,18.0,18.0,65.0,113.0,122.0,147.0,382.0,1.0204047191991424e-06,5.996840042062653e-06,2.4017668428014756e-11,1.411499898384867e-10,730.0,141.0,451774.57446808513,87260.56849315068
1732,United States,USA,2012,Summer,313877662.0,16253972228780.984,51784.41857,47.0,27.0,30.0,104.0,604.0,501.0,436.0,1541.0,3.3133928466690313e-07,4.909556131458632e-06,6.39843593529997e-12,9.480759400285821e-11,3250.0,225.0,1395011.8311111112,96577.74215384615
1770,Uzbekistan,UZB,2012,Summer,29774500.0,67517349201.487495,2267.623275,0.0,0.0,3.0,3.0,4.0,4.0,11.0,19.0,1.0075735948546575e-07,6.381299434079498e-07,4.443302403723377e-11,2.814091522358139e-10,31.0,3.0,9924833.333333334,960467.7419354839
1733,"Venezuela, RB",VEN,2012,Summer,29470426.0,381286237929.15765,12937.9276,1.0,0.0,0.0,1.0,2.0,2.0,7.0,11.0,3.3932322525639774e-08,3.732555477820375e-07,2.622701531089088e-12,2.8849716841979966e-11,17.0,3.0,9823475.333333334,1733554.4705882352
1874,Afghanistan,AFG,2014,Winter,32716210.0,20550582747.22122,628.1468039,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.113177534928404e-08,0.0,9.732084119465826e-11,2.0,0.0,0.0,16358105.0
1795,Argentina,ARG,2014,Winter,42669500.0,526319673928.375,12334.79825,0.0,0.0,0.0,0.0,5.0,9.0,18.0,32.0,0.0,7.499501986196229e-07,0.0,6.079955127110594e-11,51.0,0.0,0.0,836656.8627450981
1861,Armenia,ARM,2014,Winter,2889930.0,11609512939.03344,4017.229808,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,0.0,3.460291425743876e-06,0.0,8.613625784745935e-10,15.0,0.0,0.0,192662.0
1796,Australia,AUS,2014,Winter,23475686.0,1467545212589.597,62513.41122,0.0,2.0,1.0,3.0,112.0,133.0,150.0,395.0,1.2779179275101909e-07,1.682591937888418e-05,2.044230034116815e-12,2.6915695449204727e-10,752.0,5.0,4695137.2,31217.667553191488
1797,Austria,AUT,2014,Winter,8546356.0,442584815245.0925,51786.37717,4.0,8.0,5.0,17.0,56.0,77.0,80.0,213.0,1.9891518677668002e-06,2.4922902813784028e-05,3.8410716803706473e-11,4.812636870111458e-10,402.0,33.0,258980.48484848486,21259.592039800995
1862,Azerbaijan,AZE,2014,Winter,9535079.0,75244294270.3836,7891.313147,0.0,0.0,0.0,0.0,6.0,4.0,14.0,24.0,0.0,2.517021620901096e-06,0.0,3.1896106186813527e-10,40.0,0.0,0.0,238376.975
1856,Belarus,BLR,2014,Winter,9448515.0,78813839988.02669,8341.399679,5.0,0.0,1.0,6.0,17.0,27.0,40.0,84.0,6.350204238443819e-07,8.890285933821347e-06,7.61287611530096e-11,1.0658026561421343e-09,145.0,16.0,590532.1875,65162.1724137931
1798,Belgium,BEL,2014,Winter,11209057.0,535390200107.6661,47764.07151,0.0,0.0,0.0,0.0,9.0,15.0,23.0,47.0,0.0,4.193037826464795e-06,0.0,8.778644060079617e-11,80.0,0.0,0.0,140113.2125
1799,Brazil,BRA,2014,Winter,203459650.0,2455993624501.2266,12071.15821,0.0,0.0,0.0,0.0,20.0,29.0,53.0,102.0,0.0,5.013279045746909e-07,0.0,4.1531052435331376e-11,171.0,0.0,0.0,1189822.5146198831
1878,Brunei Darussalam,BRN,2014,Winter,416656.0,17098342542.058401,41037.07265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.400061441572904e-06,0.0,5.848520098016553e-11,3.0,0.0,0.0,138885.33333333334
1863,Burundi,BDI,2014,Winter,10494913.0,2705783271.976485,257.8185519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.52842581925167e-08,0.0,3.6957875021140673e-10,3.0,0.0,0.0,3498304.3333333335
1831,Cameroon,CMR,2014,Winter,22299585.0,36386546911.85514,1631.714084,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,2.6906330319600117e-07,0.0,1.6489610884304973e-10,13.0,0.0,0.0,1715352.6923076923
1800,Canada,CAN,2014,Winter,35437435.0,1805749878325.1091,50955.99832,10.0,10.0,5.0,25.0,91.0,124.0,118.0,333.0,7.054686661153664e-07,9.39684263265668e-06,1.3844663815338756e-11,1.8441092202031224e-10,639.0,55.0,644317.0,55457.64475743349
1846,Channel Islands,CHI,2014,Winter,160912.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,3.7287461469623145e-05,,0.0,12.0,0.0,0.0,13409.333333333334
1839,China,CHN,2014,Winter,1371860000.0,10475682920247.86,7636.116601,3.0,4.0,2.0,9.0,210.0,171.0,148.0,529.0,6.560436196113306e-09,3.8560786086043766e-07,8.59132532792149e-13,5.0497901094116316e-11,1120.0,19.0,72203157.89473684,1224875.0
1834,Colombia,COL,2014,Winter,46677947.0,381112110467.74176,8164.714495,0.0,0.0,0.0,0.0,2.0,7.0,12.0,21.0,0.0,4.498912516439508e-07,0.0,5.5101896327111047e-11,32.0,0.0,0.0,1458685.84375
1840,Cote d'Ivoire,CIV,2014,Winter,22995555.0,48843008590.06024,2124.019559,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.348666514028472e-08,0.0,2.047375927214083e-11,2.0,0.0,0.0,11497777.5
1824,Cuba,CUB,2014,Winter,11332026.0,80655999999.81966,7117.52691,0.0,0.0,0.0,0.0,68.0,62.0,73.0,203.0,0.0,1.7913831118989666e-05,0.0,2.516861733788607e-09,401.0,0.0,0.0,28259.41645885287
1879,Cyprus,CYP,2014,Winter,1176995.0,32067658648.88385,27245.36523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.496212813138544e-07,0.0,3.1184066506046775e-11,2.0,0.0,0.0,588497.5
1864,Czechia,CZE,2014,Winter,10525347.0,209358834201.95877,19890.91991,2.0,4.0,3.0,9.0,21.0,24.0,26.0,71.0,8.550786971678939e-07,6.7456208332133845e-06,4.2988393751362396e-11,3.3913066181630333e-10,137.0,17.0,619138.0588235294,76827.35036496351
1847,Djibouti,DJI,2014,Winter,989087.0,2214679081.046806,2239.114538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0110334075768865e-06,0.0,4.515326886671693e-10,1.0,0.0,0.0,989087.0
1841,Dominican Republic,DOM,2014,Winter,10282115.0,67179914026.2089,6533.66686,0.0,0.0,0.0,0.0,3.0,2.0,1.0,6.0,0.0,5.835375309457247e-07,0.0,8.931240962379351e-11,14.0,0.0,0.0,734436.7857142857
1865,Ecuador,ECU,2014,Winter,15957994.0,101726331005.79909,6374.631486,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.253290357171459e-07,0.0,1.966059308563863e-11,5.0,0.0,0.0,3191598.8
1842,"Egypt, Arab Rep.",EGY,2014,Winter,95592324.0,305595408915.63947,3196.861381,0.0,0.0,0.0,0.0,1.0,5.0,6.0,12.0,0.0,1.2553309196667297e-07,0.0,3.926760563118485e-11,19.0,0.0,0.0,5031174.947368421
1873,Eritrea,ERI,2014,Winter,3323425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.008944086296516e-07,,0.0,1.0,0.0,0.0,3323425.0
1850,Estonia,EST,2014,Winter,1314545.0,26634083964.58785,20261.06673,0.0,0.0,0.0,0.0,7.0,5.0,7.0,19.0,0.0,1.4453670281352103e-05,0.0,7.133716340784247e-10,38.0,0.0,0.0,34593.28947368421
1802,Ethiopia,ETH,2014,Winter,99746766.0,55612228237.46408,557.5341484,0.0,0.0,0.0,0.0,21.0,9.0,16.0,46.0,0.0,4.611678337521239e-07,0.0,8.271562111048691e-10,97.0,0.0,0.0,1028317.1752577319
1803,Finland,FIN,2014,Winter,5461512.0,274862826770.71848,50327.24029,1.0,3.0,1.0,5.0,52.0,64.0,73.0,189.0,9.154973933958215e-07,3.4605801470362054e-05,1.819089201236672e-11,6.87615718067462e-10,357.0,10.0,546151.2,15298.35294117647
1804,France,FRA,2014,Winter,66312067.0,2855964488313.4043,43068.54872,4.0,4.0,7.0,15.0,121.0,128.0,178.0,427.0,2.2620317354909175e-07,6.439250340364146e-06,5.2521661461057876e-12,1.4951166295914474e-10,797.0,27.0,2456002.4814814813,83202.09159347553
1880,Gabon,GAB,2014,Winter,1966855.0,18203968001.852436,9255.368597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.084258880293667e-07,0.0,5.493307832106934e-11,2.0,0.0,0.0,983427.5
1866,Georgia,GEO,2014,Winter,3719414.0,17627003452.99393,4739.188338,0.0,0.0,0.0,0.0,6.0,6.0,13.0,25.0,0.0,6.721488922717396e-06,0.0,1.4182784990465167e-09,43.0,0.0,0.0,86498.0
1806,Ghana,GHA,2014,Winter,28196358.0,54782847759.6258,1942.9051,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.418622929954287e-07,0.0,7.301555438576424e-11,5.0,0.0,0.0,5639271.6
1838,Guyana,GUY,2014,Winter,751115.0,4127659492.209655,5495.376197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3313540536402548e-06,0.0,2.4226804606517367e-10,1.0,0.0,0.0,751115.0
1867,"Hong Kong SAR, China",HKG,2014,Winter,7229500.0,291459356956.01996,40315.28556,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,4.14966456878069e-07,0.0,1.0293030326189487e-11,6.0,0.0,0.0,1204916.6666666667
1807,Hungary,HUN,2014,Winter,9866468.0,141033843284.66055,14294.25842,0.0,0.0,0.0,0.0,99.0,97.0,105.0,301.0,0.0,3.0507371026795e-05,0.0,2.13423950585014e-09,596.0,0.0,0.0,16554.476510067114
1843,Iceland,ISL,2014,Winter,327386.0,17867662176.366657,54576.74481,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,9.163495079203143e-06,0.0,1.679010925093527e-10,4.0,0.0,0.0,81846.5
1808,India,IND,2014,Winter,1307246509.0,2039127445668.4678,1559.864518,0.0,0.0,0.0,0.0,3.0,4.0,10.0,17.0,0.0,1.3004433274795611e-08,0.0,8.336899214471144e-12,27.0,0.0,0.0,48416537.37037037
1809,Iraq,IRQ,2014,Winter,36746488.0,228415656169.80212,6215.986033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.721348500025363e-08,0.0,4.377983614470845e-12,1.0,0.0,0.0,36746488.0
1825,Ireland,IRL,2014,Winter,4657740.0,259170903629.48822,55643.05943,0.0,0.0,0.0,0.0,5.0,6.0,9.0,20.0,0.0,4.293927956476746e-06,0.0,7.716915641345327e-11,36.0,0.0,0.0,129381.66666666667
1851,Israel,ISR,2014,Winter,8215700.0,314330062013.27,38259.6811,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,0.0,8.520272161836484e-07,0.0,2.2269584891643237e-11,10.0,0.0,0.0,821570.0
1810,Italy,ITA,2014,Winter,60789140.0,2162009616169.8135,35565.72138,0.0,2.0,6.0,8.0,153.0,131.0,170.0,454.0,1.3160245399095956e-07,7.468439263986955e-06,3.700261062748042e-12,2.0998981531095138e-10,891.0,10.0,6078914.0,68225.74635241301
1832,Jamaica,JAM,2014,Winter,2784543.0,13899228824.972816,4991.565519,0.0,0.0,0.0,0.0,13.0,27.0,19.0,59.0,0.0,2.1188396085102655e-05,0.0,4.244839821184496e-09,112.0,0.0,0.0,24861.991071428572
1811,Japan,JPN,2014,Winter,127276000.0,4896994405839.0,38475.39525,1.0,4.0,3.0,8.0,120.0,113.0,137.0,370.0,6.285552657217386e-08,2.907068103963041e-06,1.6336551233264813e-12,7.555654945384976e-11,723.0,14.0,9091142.857142856,176038.7275242047
1882,Jordan,JOR,2014,Winter,8658026.0,36847643589.232056,4255.89431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,Kazakhstan,KAZ,2014,Winter,17288285.0,221415572878.01663,12807.26069,0.0,0.0,1.0,1.0,13.0,19.0,21.0,53.0,5.7842637369756454e-08,3.065659780597092e-06,4.516394158738441e-12,2.393688904131374e-10,98.0,1.0,17288285.0,176411.07142857142
1826,Kenya,KEN,2014,Winter,45831863.0,68285768576.43379,1489.919111,0.0,0.0,0.0,0.0,25.0,32.0,33.0,90.0,0.0,1.963699359111804e-06,0.0,1.3179905839276157e-09,172.0,0.0,0.0,266464.31976744183
1828,"Korea, Dem. People's Rep.",PRK,2014,Winter,25126131.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,22.0,50.0,0.0,1.989960173335083e-06,,0.0,92.0,0.0,0.0,273110.1195652174
1827,"Korea, Rep.",KOR,2014,Winter,50746659.0,1484318219584.19,29249.57522,3.0,3.0,2.0,8.0,107.0,100.0,86.0,293.0,1.5764584620240713e-07,5.7737791171631615e-06,5.389679850619285e-12,1.973970245289313e-10,607.0,17.0,2985097.588235294,83602.4036243822
1871,Kyrgyz Republic,KGZ,2014,Winter,5835500.0,7468096568.6965,1279.769783,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,6.854596864021935e-07,0.0,5.356117135344127e-10,5.0,0.0,0.0,1167100.0
1835,Lebanon,LBN,2014,Winter,6274342.0,48095213747.46267,7665.379692,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.1875852479829755e-07,0.0,4.1584179467452995e-11,3.0,0.0,0.0,2091447.3333333333
1836,Liechtenstein,LIE,2014,Winter,37096.0,6657170922.4184,179457.9179,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,0.0,0.00024261375889583783,0.0,1.3519256310052053e-09,15.0,0.0,0.0,2473.0666666666666
1852,Lithuania,LTU,2014,Winter,2932367.0,48533659586.0794,16551.0182,0.0,0.0,0.0,0.0,6.0,5.0,10.0,21.0,0.0,7.161450118624306e-06,0.0,4.326893990500419e-10,38.0,0.0,0.0,77167.55263157895
1853,Luxembourg,LUX,2014,Winter,556319.0,68804811873.5699,123678.7021,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.5950596690028564e-06,0.0,2.9067734443850186e-11,4.0,0.0,0.0,139079.75
1813,Mexico,MEX,2014,Winter,118755887.0,1315351183393.7532,11076.09245,0.0,0.0,0.0,0.0,10.0,17.0,23.0,50.0,0.0,4.210317590402908e-07,0.0,3.801266204132223e-11,87.0,0.0,0.0,1365010.1954022988
1868,Moldova,MDA,2014,Winter,2857815.0,9510198962.396626,3327.786775,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.7495884093267058e-06,0.0,5.257513559674225e-10,7.0,0.0,0.0,408259.28571428574
1881,Montenegro,MNE,2014,Winter,621810.0,4594024179.78714,7388.147794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6082082951383864e-06,0.0,2.17674082866132e-10,2.0,0.0,0.0,310905.0
1812,Morocco,MAR,2014,Winter,34248603.0,117491529986.51328,3430.549561,0.0,0.0,0.0,0.0,6.0,5.0,11.0,22.0,0.0,6.423619672895855e-07,0.0,1.8724754033354877e-10,39.0,0.0,0.0,878169.3076923077
1869,Mozambique,MOZ,2014,Winter,26038704.0,17716084106.296585,680.3750335,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,7.680873825363966e-08,0.0,1.1289176479407023e-10,4.0,0.0,0.0,6509676.0
1854,Namibia,NAM,2014,Winter,2243001.0,12435416063.886423,5544.097423,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.7833251077462738e-06,0.0,3.216619355114593e-10,8.0,0.0,0.0,280375.125
1815,New Zealand,NZL,2014,Winter,4516500.0,201313497204.375,44572.89875,0.0,0.0,0.0,0.0,37.0,18.0,35.0,90.0,0.0,1.9926934573231485e-05,0.0,4.4706391399395996e-10,182.0,0.0,0.0,24815.934065934067
1872,North Macedonia,MKD,2014,Winter,2067471.0,11362272837.49108,5495.735049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.83682721547243e-07,0.0,8.801056041361629e-11,1.0,0.0,0.0,2067471.0
1814,Norway,NOR,2014,Winter,5137232.0,498410050237.148,97019.18275,11.0,6.0,9.0,26.0,110.0,107.0,85.0,302.0,5.061091264712203e-06,5.878652161319559e-05,5.216588226427008e-11,6.059267863003679e-10,629.0,54.0,95133.92592592593,8167.300476947536
1816,Pakistan,PAK,2014,Winter,208251628.0,244360888828.41513,1173.392454,0.0,0.0,0.0,0.0,3.0,2.0,4.0,9.0,0.0,4.321694906509926e-08,0.0,3.683077125455868e-11,17.0,0.0,0.0,12250095.764705881
1875,Panama,PAN,2014,Winter,3888793.0,49921400006.11228,12837.24796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.571491977073606e-07,0.0,2.0031489499043735e-11,3.0,0.0,0.0,1296264.3333333333
1844,Peru,PER,2014,Winter,30353951.0,200789362440.2724,6614.933339,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,9.883392115906097e-08,0.0,1.494103055829161e-11,6.0,0.0,0.0,5058991.833333333
1817,Poland,POL,2014,Winter,38011735.0,539087652383.5625,14182.1375,4.0,1.0,1.0,6.0,67.0,76.0,115.0,258.0,1.5784599150762257e-07,6.787377634827771e-06,1.1129915466383158e-11,4.785863650544758e-10,468.0,15.0,2534115.6666666665,81221.65598290598
1855,Qatar,QAT,2014,Winter,2214465.0,206224598563.9389,93126.14946,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.8063053604369453e-06,0.0,1.9396328216198806e-11,5.0,0.0,0.0,442893.0
1818,Romania,ROU,2014,Winter,19908979.0,199712289421.81732,10031.26727,0.0,0.0,0.0,0.0,82.0,88.0,112.0,282.0,0.0,1.416446318015605e-05,0.0,1.4120312816823243e-09,534.0,0.0,0.0,37282.73220973783
1858,Russian Federation,RUS,2014,Winter,143819667.0,2027231464789.8696,14095.64844,10.0,10.0,9.0,29.0,175.0,148.0,165.0,488.0,2.016414069433216e-07,3.393138158218653e-06,1.4305223899534314e-11,2.4072238837837054e-10,986.0,59.0,2437621.474576271,145861.73123732253
1883,San Marino,SMR,2014,Winter,33389.0,1673973694.64162,50135.48458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,Senegal,SEN,2014,Winter,13970308.0,19797254649.062794,1417.095074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.158038319556018e-08,0.0,5.051205420784645e-11,2.0,0.0,0.0,6985154.0
1876,Serbia,SRB,2014,Winter,7130576.0,47062206680.89198,6600.056809,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,0.0,9.81687874864527e-07,0.0,1.4873930683837045e-10,11.0,0.0,0.0,648234.1818181818
1819,Singapore,SGP,2014,Winter,5469724.0,314851156162.80194,57562.53079,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,7.31298325107446e-07,0.0,1.270441579046226e-11,6.0,0.0,0.0,911620.6666666666
1870,Slovak Republic,SVK,2014,Winter,5418649.0,101437045014.82286,18719.98814,1.0,0.0,0.0,1.0,9.0,12.0,8.0,29.0,1.8454784578222358e-07,5.351887527684484e-06,9.858331340920581e-12,2.8589160888669686e-10,59.0,3.0,1806216.3333333333,91841.50847457627
1801,Spain,ESP,2014,Winter,46480882.0,1371820537886.7407,29513.65118,0.0,0.0,0.0,0.0,37.0,56.0,37.0,130.0,0.0,2.7968488205537924e-06,0.0,9.476458210799361e-11,260.0,0.0,0.0,178772.62307692308
1849,Suriname,SUR,2014,Winter,569682.0,5240606060.440026,9199.177893,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.5107305479197165e-06,0.0,3.816352492314735e-10,4.0,0.0,0.0,142420.5
1820,Sweden,SWE,2014,Winter,9696110.0,581964017259.8107,60020.36046,2.0,7.0,6.0,15.0,68.0,82.0,86.0,236.0,1.547012152296127e-06,2.4339657862792398e-05,2.577478942878256e-11,4.055233536795123e-10,454.0,26.0,372927.3076923077,21357.070484581498
1845,Syrian Arab Republic,SYR,2014,Winter,20072232.0,21502061469.02333,1071.234204,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.4946020950734328e-07,0.0,1.3952150608079655e-10,6.0,0.0,0.0,3345372.0
1877,Tajikistan,TJK,2014,Winter,8326348.0,9112544559.048128,1094.422736,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.6030201956488006e-07,0.0,3.2921649716611887e-10,4.0,0.0,0.0,2081587.0
1837,Thailand,THA,2014,Winter,69960943.0,407339454089.86816,5822.383699,0.0,0.0,0.0,0.0,7.0,6.0,14.0,27.0,0.0,3.8592961790123385e-07,0.0,6.628378304362139e-11,47.0,0.0,0.0,1488530.7021276595
1829,Trinidad and Tobago,TTO,2014,Winter,1450661.0,29489012814.06706,20327.98346,0.0,0.0,0.0,0.0,3.0,4.0,8.0,15.0,0.0,1.0340113920481766e-05,0.0,5.086640266521433e-10,25.0,0.0,0.0,58026.44
1830,Tunisia,TUN,2014,Winter,11428948.0,50271072628.69405,4398.573922,0.0,0.0,0.0,0.0,4.0,2.0,4.0,10.0,0.0,8.749711696999584e-07,0.0,1.9892155621704665e-10,20.0,0.0,0.0,571447.4
1821,Turkiye,TUR,2014,Winter,78112073.0,938952628678.2128,12020.58264,0.0,0.0,0.0,0.0,26.0,15.0,17.0,58.0,0.0,7.42522861990873e-07,0.0,6.177095438951809e-11,125.0,0.0,0.0,624896.584
1884,Turkmenistan,TKM,2014,Winter,5663152.0,43524210529.015564,7685.509859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,Uganda,UGA,2014,Winter,36336539.0,32612397757.597557,897.5097424,0.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,0.0,1.9264355364169382e-07,0.0,2.1464229806191552e-10,14.0,0.0,0.0,2595467.0714285714
1859,Ukraine,UKR,2014,Winter,45272155.0,140553893195.3052,3104.643311,1.0,0.0,1.0,2.0,34.0,26.0,56.0,116.0,4.417726525278065e-08,2.562281384661278e-06,1.4229417304157635e-11,8.253062036411428e-10,210.0,4.0,11318038.75,215581.69047619047
1805,United Kingdom,GBR,2014,Winter,64602298.0,3065223279437.361,47447.58893,1.0,1.0,3.0,5.0,114.0,123.0,150.0,387.0,7.739662759365e-08,5.99049897574851e-06,1.631202540298395e-12,1.2625507661909577e-10,738.0,8.0,8075287.25,87536.9891598916
1822,United States,USA,2014,Winter,318386329.0,17550680174985.521,55123.84979,9.0,9.0,10.0,28.0,613.0,510.0,446.0,1569.0,8.794347448253659e-08,4.927975409396425e-06,1.5953797642502535e-12,8.939824464673742e-11,3305.0,55.0,5788842.345454546,96334.74402420575
1860,Uzbekistan,UZB,2014,Winter,30757700.0,80845384388.0616,2628.460008,0.0,0.0,0.0,0.0,4.0,4.0,11.0,19.0,0.0,6.177314948777054e-07,0.0,2.350165089054326e-10,31.0,0.0,0.0,992183.8709677419
1823,"Venezuela, RB",VEN,2014,Winter,30193258.0,482359318908.5201,15975.72938,0.0,0.0,0.0,0.0,2.0,2.0,7.0,11.0,0.0,3.6431974316915385e-07,0.0,2.280457652376394e-11,17.0,0.0,0.0,1776074.0
1964,Afghanistan,AFG,2016,Summer,34636207.0,18019558180.88125,520.252064,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.774304328415637e-08,0.0,1.1099051263765169e-10,2.0,0.0,0.0,17318103.5
1885,Argentina,ARG,2016,Summer,43590368.0,557531376076.5289,12790.24247,3.0,1.0,0.0,4.0,8.0,10.0,18.0,36.0,9.176339139876039e-08,8.258705225888434e-07,7.174484112712868e-12,6.457035701441582e-11,62.0,11.0,3962760.727272727,703070.4516129033
1951,Armenia,ARM,2016,Summer,2865835.0,10546135159.67662,3679.951972,1.0,3.0,0.0,4.0,2.0,6.0,6.0,14.0,1.3957537680990008e-06,4.885138188346503e-06,3.792858653371036e-10,1.3275005286798624e-09,24.0,9.0,318426.1111111111,119409.79166666667
1886,Australia,AUS,2016,Summer,24190907.0,1206535157874.182,49875.56514,8.0,11.0,10.0,29.0,120.0,144.0,160.0,424.0,1.1987975481861843e-06,1.7527246911411794e-05,2.403576871402212e-11,3.5141951499121997e-10,808.0,56.0,431980.48214285716,29939.241336633662
1887,Austria,AUT,2016,Summer,8736668.0,395837353013.65045,45307.58786,0.0,0.0,1.0,1.0,56.0,77.0,81.0,214.0,1.1446011225332129e-07,2.4494464022210755e-05,2.5262901350432055e-12,5.40626088899246e-10,403.0,1.0,8736668.0,21679.076923076922
1952,Azerbaijan,AZE,2016,Summer,9757812.0,37867518958.21657,3880.738731,1.0,7.0,10.0,18.0,7.0,11.0,24.0,42.0,1.844675835115495e-06,4.304243615269488e-06,4.753414138344103e-10,1.1091299656136241e-09,67.0,27.0,361400.44444444444,145638.98507462686
1946,Belarus,BLR,2016,Summer,9469379.0,47722657817.968796,5039.681886,1.0,4.0,4.0,9.0,18.0,31.0,44.0,93.0,9.504319132226094e-07,9.821129769966963e-06,1.8858966393550845e-10,1.9487598606669206e-09,160.0,15.0,631291.9333333333,59183.61875
1888,Belgium,BEL,2016,Summer,11331422.0,476062757367.10785,42012.62272,2.0,2.0,2.0,6.0,11.0,17.0,25.0,53.0,5.29501063502886e-07,4.677259394275493e-06,1.2603380346707524e-11,1.113298597292498e-10,92.0,12.0,944285.1666666666,123167.63043478261
