,Unnamed: 0,Country_Name,Country_Code,Year,Season,Population,GDP,GDP_Per_Capita,Y_Gold,Y_Silver,Y_Bronze,Y_Total,A_Gold,A_Silver,A_Bronze,A_Total,Y_Capita_Per_Medal,A_Capita_Per_Medal,Y_Capita_Per_GDP,A_Capita_Per_GDP,A_Score,Y_Score,Y_Score_Per_Capita,A_Score_Per_Capita,Y_Score/Population,Y_Score/GDP,Population to Gold Medal,Population to Silver Medal,Population to Bronze Medal,Population to Weight Score,GDP to Gold Medal,GDP to Silver Medal,GDP to Bronze Medal,GDP to Weight Score
97,97,Argentina,ARG,1972,Summer,0.017418594964324963,0.0016304406036919278,0.013106824027844653,0.0,0.01639344262295082,0.0,0.0,0.0,0.0050335570469798654,0.005736137667304015,0.0027397260273972603,0.00045058816830384187,0.002738010291829972,0.004296665531417483,0.01847762199016428,0.0020860495436766623,0.0025,0.01160589193278681,0.012232168485702322,0.0006828220809280361,0.004078255498878916,0.0,0.01838646782889519,0.0,0.01160589193278681,0.0,0.006632944098542012,0.0,0.005630683624353031
98,98,Australia,AUS,1972,Summer,0.009314229855442347,0.002452330042631399,0.03812871922935585,0.0963855421686747,0.11475409836065574,0.05263157894736842,0.09248554913294797,0.03818953323903819,0.040268456375838924,0.04397705544933078,0.039999999999999994,0.014614616179706323,0.06363555461147376,0.04908737029227609,0.15711979678531154,0.039374185136897,0.0975,0.00030286487911162884,0.000355840700931817,0.02580003071570219,0.054723094568122084,0.0011742029998003936,0.0014062284992416775,0.00492179974734587,0.00030286487911162884,0.000468178656217471,0.0014197779938814592,0.003745429249739768,0.0004003843618442601
99,99,Austria,AUT,1972,Summer,0.005322354898535209,0.0010286675161628406,0.028020409511820412,0.0,0.01639344262295082,0.05263157894736842,0.011560693641618495,0.01272984441301273,0.025167785234899327,0.026768642447418736,0.020273972602739727,0.004497769297580945,0.05707357384877829,0.020417057324303906,0.19049101173906605,0.018252933507170794,0.0075,0.001771898731172391,0.00044359047830519786,0.004499713493831051,0.012892310970550377,0.0,0.005635735990851706,0.002817867995425853,0.001771898731172391,0.0,0.0042127133898148695,0.0015876144035979233,0.001772254249758211
100,100,Austria,AUT,1972,Winter,0.005322354898535209,0.0010286675161628406,0.028020409511820412,0.012048192771084338,0.03278688524590164,0.05263157894736842,0.023121387283236993,0.014144271570014145,0.028523489932885907,0.030592734225621414,0.023013698630136987,0.007502933066497091,0.06458659929306358,0.03405021390699421,0.21564705192857553,0.02059973924380704,0.02,0.0007830531271832971,0.00038997858969643385,0.010134384556129845,0.02903668531150056,0.005378112435484331,0.002817867995425853,0.002817867995425853,0.0007830531271832971,0.0015876144035979233,0.0021063566949074347,0.0015876144035979233,0.000774786054220439
101,101,Belgium,BEL,1972,Summer,0.006858012345280863,0.0017480288439362637,0.03696717767458191,0.0,0.03278688524590164,0.0,0.005780346820809248,0.002828854314002829,0.008389261744966443,0.0076481835564053535,0.00547945205479452,0.0023246226589049273,0.01281507334594961,0.00804974262954513,0.03211538822986059,0.0049543676662320724,0.0075,0.002283144135373626,0.00214471394388549,0.0034938683269030413,0.007633768485771527,0.0,0.0036272416599716696,0.0,0.002283144135373626,0.0,0.0035529321668155375,0.0,0.0030053044033677427
102,102,Brazil,BRA,1972,Summer,0.07169075543017497,0.0027558807871733227,0.004888131910037248,0.0,0.0,0.05263157894736842,0.005780346820809248,0.0,0.0016778523489932886,0.013384321223709368,0.003835616438356164,0.00021406332283378917,0.0008707530261133902,0.005113944850572104,0.014499666901922193,0.0020860495436766623,0.0025,0.04774206627692534,0.050394562250307584,0.0001600060748036307,0.0024146621340109696,0.0,0.0,0.037797567186918,0.04774206627692534,0.0,0.0,0.004205514621765917,0.009488895450711212
103,103,Canada,CAN,1972,Summer,0.01572177071097482,0.005350741195047505,0.04936785116497805,0.0,0.03278688524590164,0.07894736842105263,0.023121387283236993,0.008486562942008486,0.018456375838926176,0.015296367112810707,0.013150684931506848,0.0025410056260185337,0.012729687355571524,0.0066160368562310275,0.023841658166367,0.01225554106910039,0.015000000000000001,0.0029874378910308154,0.002043036093872165,0.0026705024937779295,0.00438591710871234,0.0,0.008298916716992757,0.005532611144661838,0.0029874378910308154,0.0,0.010797685419800227,0.005425659367013484,0.00523616383876621
104,104,Canada,CAN,1972,Winter,0.01572177071097482,0.005350741195047505,0.04936785116497805,0.0,0.01639344262295082,0.0,0.0,0.008486562942008486,0.020134228187919462,0.015296367112810707,0.0136986301369863,0.0005002200405690831,0.013239891630905982,0.0012970653314609767,0.024823120241069935,0.012777053455019557,0.0025,0.0104760910086278,0.0019599962644108147,0.0007572697439308489,0.0012365559580536836,0.0,0.016597833433985514,0.0,0.0104760910086278,0.0,0.021595370839600454,0.0,0.018384544691206182
105,105,Colombia,COL,1972,Summer,0.015494702663421072,0.0003929503141284007,0.003099297677849269,0.0,0.01639344262295082,0.05263157894736842,0.011560693641618495,0.0,0.0016778523489932886,0.0038240917782026767,0.001095890410958904,0.0015430081109062267,0.0015275889216764906,0.05199068355177032,0.037702721839258393,0.0007822685788787483,0.0075,0.005158439170744758,0.024519738976526463,0.0015449580777445798,0.03283335937072934,0.0,0.01635847940599013,0.008179239702995065,0.005158439170744758,0.0,0.0016559651298563673,0.0006240714353775225,0.0006825776667160888
106,106,Cuba,CUB,1972,Summer,0.006474028886897,0.0003674894470975039,0.007941738561056986,0.03614457831325302,0.01639344262295082,0.10526315789473684,0.04046242774566474,0.004243281471004243,0.010067114093959731,0.0076481835564053535,0.006575342465753424,0.009880238473566323,0.01604642776391243,0.14784025317480368,0.17666192661365168,0.006258148631029987,0.034999999999999996,0.0005688654805024314,0.0016119776040061037,0.013900064085515222,0.13131007613996842,0.002178868563878829,0.006849723652355053,0.0017124309130887633,0.0005688654805024314,0.00019516031456769058,0.0015535657811051385,0.00029274047185153586,0.0001533778839193782
107,107,Finland,FIN,1972,Summer,0.003263950816508693,0.0006812601409216777,0.030520315218239634,0.03614457831325302,0.01639344262295082,0.10526315789473684,0.04046242774566474,0.019801980198019802,0.02181208053691275,0.03441682600382409,0.02410958904109589,0.019535916377760924,0.10992192499104476,0.08156220936310138,0.33806447904367004,0.022164276401564535,0.034999999999999996,0.0002838821917981144,0.00020899898136339634,0.027478334620152076,0.07244526683891143,0.0011025067248377008,0.003465957752200273,0.0008664894380500682,0.0002838821917981144,0.0003536854914337504,0.002815499032075225,0.0005305282371506256,0.0002967995506231248
108,108,Finland,FIN,1972,Winter,0.003263950816508693,0.0006812601409216777,0.030520315218239634,0.0,0.06557377049180328,0.02631578947368421,0.023121387283236993,0.019801980198019802,0.028523489932885907,0.03632887189292543,0.02684931506849315,0.012206206602678099,0.12213829660424864,0.050964126770789056,0.3757044093486564,0.02451108213820078,0.02,0.00047848589033550927,0.00018607658540313417,0.016483791429688054,0.04345788470246294,0.0,0.0008664894380500682,0.003465957752200273,0.00047848589033550927,0.0,0.0007038747580188062,0.0021221129486025023,0.0005101249191783938
109,109,France,FRA,1972,Summer,0.03727953282196349,0.009643760837264998,0.037305235997501615,0.024096385542168676,0.06557377049180328,0.18421052631578946,0.06936416184971098,0.02545968882602546,0.040268456375838924,0.04780114722753346,0.03616438356164383,0.002789625649876787,0.014403521324383925,0.009573613338360236,0.03584716678886795,0.03285528031290744,0.049999999999999996,0.0023574981118806627,0.0018259077819942164,0.0033837955266955854,0.007327304413588649,0.018762257264250477,0.009830505572559012,0.005617431755748007,0.0023574981118806627,0.007322663557695412,0.009715294453332964,0.0041843791758259495,0.0031315713461499643
110,110,France,FRA,1972,Winter,0.03727953282196349,0.009643760837264998,0.037305235997501615,0.0,0.01639344262295082,0.05263157894736842,0.011560693641618495,0.02545968882602546,0.04194630872483222,0.05162523900573614,0.037808219178082185,0.0006360856455151973,0.015049593302839472,0.002184158809058873,0.03748337845260262,0.03389830508474576,0.0075,0.012410964350407385,0.001769148471317703,0.0006380373835546009,0.001376905386513731,0.0,0.03932202229023605,0.019661011145118024,0.012410964350407385,0.0,0.03886117781333186,0.014645327115390823,0.016539300701678875
111,111,Ghana,GHA,1972,Summer,0.0066134008234156345,8.150484632662588e-05,0.0014189504854951291,0.0,0.0,0.02631578947368421,0.0,0.0,0.0016778523489932886,0.0038240917782026767,0.001095890410958904,0.0012003415868259528,0.003605590372952788,0.07115587416179386,0.1569345201789401,0.0007822685788787483,0.0,0.008830905952620543,0.010468402087308563,0.0008997133281617753,0.03369738444507637,0.0,0.0,0.006996636592130765,0.008830905952620543,0.0,0.0,0.00030404040027240463,0.0006644937608604243
112,112,India,IND,1972,Summer,0.4130238903716532,0.0033745079141002444,0.0004044210648985441,0.0,0.0,0.02631578947368421,0.0,0.0014144271570014145,0.0016778523489932886,0.0038240917782026767,0.001643835616438356,9.47292562015103e-06,5.2378799286146396e-05,0.002071497586047864,0.00551733912518283,0.0015645371577574967,0.0,0.5500336212874131,0.3733921190396354,6.563576564052249e-06,0.0009735165782284228,0.0,0.0,0.43539679566744766,0.5500336212874131,0.0,0.0,0.010286309057239101,0.023242510019381525
113,113,Italy,ITA,1972,Summer,0.03851509303576562,0.00687861870853636,0.025527258929030714,0.060240963855421686,0.04918032786885246,0.2631578947368421,0.09826589595375722,0.04950495049504951,0.04697986577181208,0.08221797323135754,0.05753424657534246,0.003742119801364819,0.02207059906608288,0.01860066003518721,0.08029481945979038,0.052933507170795306,0.075,0.0016475025599188887,0.0011626060914543392,0.0048384247152886495,0.01517754792200565,0.007753478143089338,0.01354147833757449,0.004062443501272347,0.0016475025599188887,0.0020908520647672695,0.009246746218105284,0.0020908520647672695,0.0015023323192336132
114,114,Italy,ITA,1972,Winter,0.03851509303576562,0.00687861870853636,0.025527258929030714,0.024096385542168676,0.03278688524590164,0.02631578947368421,0.023121387283236993,0.05233380480905234,0.050335570469798654,0.0841300191204589,0.06027397260273972,0.0010322725767506365,0.023112864094095745,0.005143249557190338,0.08411508894851667,0.05580182529335072,0.025,0.00465754967978592,0.0011014376120344542,0.0017116840241295315,0.005370621196705375,0.019383695357723347,0.020312217506361738,0.040624435012723475,0.00465754967978592,0.005227130161918173,0.013870119327157924,0.020908520647672693,0.004276006540039781
115,115,Jamaica,JAM,1972,Summer,0.0013332416834738359,7.023973672629977e-05,0.008846366147012296,0.0,0.0,0.02631578947368421,0.0,0.0,0.0016778523489932886,0.0019120458891013384,0.000547945205479452,0.005908566783064145,0.011811849550260514,0.08016313960433752,0.11768762099357975,0.0005215123859191656,0.0,0.001799501652222568,0.0028303545717824,0.0044308753290396895,0.037963943380586916,0.0,0.0,0.0014307836585401529,0.001799501652222568,0.0,0.0,0.0002698918288419329,0.0005872561080324402
116,116,Japan,JPN,1972,Summer,0.07593832856263867,0.015082351816845162,0.028444226883337195,0.1566265060240964,0.13114754098360656,0.21052631578947367,0.16184971098265896,0.06223479490806224,0.04530201342281879,0.05736137667304015,0.0547945205479452,0.003056949166690619,0.010656106727108068,0.013679058449173286,0.03455206642381209,0.0560625814863103,0.155,0.0015976357660553767,0.0021926351601590306,0.00498894036560364,0.014086576544386158,0.005877862762860909,0.010009066390652447,0.010009066390652447,0.0015976357660553767,0.0017606525506227147,0.0075917851379830375,0.005722120789523821,0.0016202860588360201
117,117,Japan,JPN,1972,Winter,0.07593832856263867,0.015082351816845162,0.028444226883337195,0.012048192771084338,0.01639344262295082,0.02631578947368421,0.011560693641618495,0.06364922206506365,0.04697986577181208,0.05927342256214149,0.05643835616438356,0.0003072918017050548,0.010973379784184247,0.0013857778984310322,0.035599005833466105,0.0576271186440678,0.012499999999999999,0.01685139742565725,0.0021324839492719867,0.00046787795081217103,0.0013205986450850722,0.07641221591719183,0.08007253112521957,0.08007253112521957,0.01685139742565725,0.022888483158095285,0.0607342811038643,0.04577696631619057,0.017233294388771112
118,118,Kenya,KEN,1972,Summer,0.008708944911834469,8.126677563885125e-05,0.0008814658152260985,0.024096385542168676,0.04918032786885246,0.10526315789473684,0.046242774566473986,0.007072135785007073,0.01174496644295302,0.013384321223709368,0.009863013698630137,0.00826908076230579,0.017452859856966176,0.6421886792662542,0.9999999999999999,0.009126466753585397,0.0375,0.0007188199249399061,0.0015022377043807627,0.011030697909684847,0.5407896645050698,0.004392377527160741,0.003068521457689796,0.0023013910932673473,0.0007188199249399061,7.582968074295899e-05,0.00013414202285193897,7.582968074295899e-05,1.9689620577923214e-05
119,119,"Korea, Rep.",KOR,1972,Summer,0.023720647486400022,0.0004969845520096088,0.0023915932481503683,0.0,0.01639344262295082,0.0,0.0,0.0,0.006711409395973154,0.0038240917782026767,0.0027397260273972603,0.0003283505325694666,0.0020045731511157175,0.013810678793113712,0.06061047335554242,0.002346805736636245,0.0025,0.01580200402246342,0.014993911659498078,0.000499465985417882,0.013091445695878957,0.0,0.02502950577301674,0.0,0.01580200402246342,0.0,0.0020743734344101238,0.0,0.001744991956822244
120,120,Mexico,MEX,1972,Summer,0.03792128026998663,0.002127447289112278,0.007517431822922585,0.0,0.01639344262295082,0.0,0.0,0.004243281471004243,0.006711409395973154,0.009560229445506692,0.006027397260273972,0.00020173549167408288,0.0025151618754566487,0.003294116156656225,0.02877054867290288,0.005475880052151239,0.0025,0.025257248436174783,0.010882379618322455,0.0003095437949896894,0.0031284808929314296,0.0,0.03999849279454045,0.0,0.025257248436174783,0.0,0.00863182186065011,0.0,0.007334512134844077
121,121,New Zealand,NZL,1972,Summer,0.0020338474700949015,0.0004354939524241143,0.031673709294863156,0.012048192771084338,0.01639344262295082,0.02631578947368421,0.011560693641618495,0.009900990099009901,0.0016778523489932886,0.01147227533460803,0.0071232876712328756,0.01170094318893328,0.054626382323323085,0.04711874048802077,0.16171309488533625,0.007301173402868318,0.012499999999999999,0.00044872620558359625,0.000416134448400046,0.017558321654301857,0.04464615209494115,0.0020701331660440843,0.0021692971520555016,0.0021692971520555016,0.00044872620558359625,0.0006885539181405519,0.0018270685274626775,0.0013771078362811039,0.0004959380308085444
122,122,Norway,NOR,1972,Summer,0.002763157087862722,0.0008054488905303067,0.04270386078820563,0.024096385542168676,0.01639344262295082,0.02631578947368421,0.017341040462427744,0.02263083451202263,0.028523489932885907,0.017208413001912046,0.022465753424657533,0.01151890055896245,0.12102965750400092,0.034617808440759394,0.2678423195317268,0.02346805736636245,0.02,0.00040438704672349994,0.0001608773565355151,0.01944691844246416,0.03690658430425425,0.001401880578288517,0.002938067556122076,0.002938067556122076,0.00040438704672349994,0.0006246433531444476,0.0033149654118619447,0.0024985734125777905,0.0006047341237413534
123,123,Norway,NOR,1972,Winter,0.002763157087862722,0.0008054488905303067,0.04270386078820563,0.024096385542168676,0.0819672131147541,0.13157894736842105,0.06358381502890173,0.02545968882602546,0.03691275167785235,0.026768642447418736,0.02904109589041096,0.03457665438847391,0.1556168223702269,0.10391878042174126,0.3445672375982792,0.02894393741851369,0.049999999999999996,0.00016872395944836978,0.0001245329191860573,0.045386840840427004,0.08614628137953961,0.001401880578288517,0.0005876135112244152,0.0005876135112244152,0.00016872395944836978,0.0006246433531444476,0.0006629930823723889,0.0004997146825155581,0.00024592119462642074
124,124,Pakistan,PAK,1972,Summer,0.044275433119306984,0.00042826156197314135,0.0006804862518711896,0.0,0.01639344262295082,0.0,0.0,0.002828854314002829,0.003355704697986577,0.0019120458891013384,0.002191780821917808,0.00017136836729526671,0.0008813180902018014,0.015938731291048055,0.05824632071891791,0.002607561929595828,0.0025,0.02948805062281017,0.02545338042081638,0.00026399319738102555,0.015107476300997501,0.0,0.04669645006051457,0.0,0.02948805062281017,0.0,0.0017979810627194097,0.0,0.0015093971586329742
125,125,Spain,ESP,1972,Summer,0.024499535933469273,0.002789003022708083,0.016040819185387543,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0038240917782026767,0.000547945205479452,0.0003176050255395906,0.0006297533525660499,0.002510277527335048,0.0030589357061387014,0.0002607561929595828,0.0,0.032649250058763644,0.07756599590238895,0.00023766220017185896,0.0011813577361429327,0.0,0.0,0.02585053757019625,0.032649250058763644,0.0,0.0,0.008511434571684429,0.019228077392012762
126,126,Spain,ESP,1972,Winter,0.024499535933469273,0.002789003022708083,0.016040819185387543,0.012048192771084338,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0038240917782026767,0.001095890410958904,0.0003176050255395906,0.0009573397927440662,0.002510277527335048,0.004935850409811256,0.0010430247718383311,0.004999999999999999,0.010877734448915896,0.031006622575358626,0.0007290333125315443,0.0035904502128483555,0.02466884499130286,0.0,0.0,0.010877734448915896,0.0042557172858422145,0.0,0.0,0.006393900129197736
127,127,Sweden,SWE,1972,Summer,0.0057320444544226214,0.00230570616549328,0.05860993499692758,0.04819277108433735,0.09836065573770492,0.15789473684210525,0.08670520231213873,0.02545968882602546,0.030201342281879193,0.03824091778202677,0.03013698630136986,0.022320210424425106,0.0781314411621364,0.04911407332778664,0.12626562977431602,0.028422425032594522,0.0725,0.00024748523341419523,0.0002982019961973351,0.03139374047655098,0.043626472106223294,0.0014475569591377,0.0010112654394745229,0.0010112654394745229,0.00024748523341419523,0.000880798643683521,0.001558124874473014,0.0011743981915780279,0.0005080651110642153
128,128,Sweden,SWE,1972,Winter,0.0057320444544226214,0.00230570616549328,0.05860993499692758,0.012048192771084338,0.01639344262295082,0.05263157894736842,0.017341040462427744,0.026874115983026876,0.031879194630872486,0.04206500956022945,0.032328767123287666,0.005572570339261317,0.0837140740685597,0.012254010169648007,0.13533423859399613,0.0302477183833116,0.015000000000000001,0.0010870134558013354,0.00027838890669295473,0.007319054871589109,0.01016173230642461,0.0057902278365508,0.006067592636847137,0.0030337963184235684,0.0010870134558013354,0.003523194574734084,0.009348749246838085,0.003523194574734084,0.0022536126975359104
129,129,Tunisia,TUN,1972,Summer,0.0037462039523476773,8.744895900009698e-05,0.0033415919715158726,0.0,0.01639344262295082,0.0,0.0,0.0014144271570014145,0.003355704697986577,0.0038240917782026767,0.002191780821917808,0.0021207500366511576,0.010628376958661633,0.06717298065033876,0.24732224427987728,0.0020860495436766623,0.0025,0.002502368117461105,0.002618193935508322,0.0031880599907609876,0.06364472565873956,0.0,0.003974304178833214,0.0,0.002502368117461105,0.0,0.0004272897760361646,0.0,0.00034103011908497363
130,130,Turkiye,TUR,1972,Summer,0.02633046801801849,0.0009479243412262334,0.0045925326951517225,0.0,0.01639344262295082,0.0,0.0,0.01555869872701556,0.010067114093959731,0.0019120458891013384,0.009315068493150684,0.00029484694974869075,0.0054614847050174055,0.007353241760080253,0.09743083891570241,0.011734028683181224,0.0025,0.017539707643029985,0.0035928005907584514,0.0004492107093344375,0.006973931817881114,0.0,0.027780535974393165,0.0,0.017539707643029985,0.0,0.0038879778448869667,0.0,0.003290894842881589
131,131,Uganda,UGA,1972,Summer,0.007690324941450134,5.2032196161188115e-05,0.0005464991524104395,0.012048192771084338,0.01639344262295082,0.0,0.005780346820809248,0.0014144271570014145,0.003355704697986577,0.0019120458891013384,0.001643835616438356,0.0020727417829581084,0.00414008107661992,0.2015916377877643,0.29693650803900545,0.0018252933507170795,0.01,0.0020465829849517494,0.006069635944918779,0.003897065527577148,0.23874018249722853,0.007760103652798768,0.008131829888915164,0.0,0.0020465829849517494,0.00010734913455728329,0.0002848494795144456,0.0,7.393292734345089e-05
132,132,United Kingdom,GBR,1972,Summer,0.03972320095449993,0.008051691066472933,0.029069117670340316,0.04819277108433735,0.0819672131147541,0.23684210526315788,0.09826589595375722,0.02263083451202263,0.04697986577181208,0.049713193116634795,0.037808219178082185,0.0036280759054161454,0.01412277997554897,0.01589224112625121,0.045014831092574786,0.03363754889178618,0.075,0.0016993991825456157,0.0019019705469496503,0.00469111830404192,0.012968069251130341,0.009995663014343152,0.00837958201553082,0.004655323341961567,0.0016993991825456157,0.0030580652526102053,0.006491627895238607,0.0027182802245424046,0.0017617841583820403
133,133,United States,USA,1972,Summer,0.14872585268235575,0.06071744922272659,0.05926931794554503,0.39759036144578314,0.5081967213114754,0.7894736842105263,0.53757225433526,0.2164073550212164,0.19630872483221476,0.22179732313575526,0.210958904109589,0.005066648720431069,0.020821469208483028,0.011017881901091908,0.032797760446943595,0.21069100391134288,0.47500000000000003,0.0010290716139069178,0.0011306553886675892,0.007728414111125581,0.010612719363829827,0.004534264484648014,0.005058012028627147,0.0052266124295813855,0.0010290716139069178,0.002789594678276096,0.007879710006145924,0.0061371082922074115,0.002157071068339538
134,134,United States,USA,1972,Winter,0.14872585268235575,0.06071744922272659,0.05926931794554503,0.03614457831325302,0.03278688524590164,0.07894736842105263,0.04046242774566474,0.22065063649222066,0.19966442953020133,0.22753346080305928,0.21534246575342464,0.00042207684218326075,0.02125352907866485,0.0009077955950193957,0.03349190871944411,0.2148631029986962,0.0375,0.01237229784735109,0.0011080883092721141,0.0006400551752702207,0.000867777601751654,0.04987690933112816,0.07839918644372078,0.05226612429581385,0.01237229784735109,0.030685541461037052,0.12213550509526182,0.061371082922074105,0.026003660121222693
135,135,Australia,AUS,1976,Summer,0.00992086342484763,0.004970085373200281,0.07300182878036723,0.0,0.01639344262295082,0.10526315789473684,0.023121387283236993,0.03818953323903819,0.04194630872483222,0.05162523900573614,0.04273972602739726,0.004028995979170907,0.06379132887261485,0.007123339571609238,0.08275663685838,0.0409387222946545,0.012499999999999999,0.002199203682738039,0.0003653741215258342,0.00362704464623236,0.004044403685871773,0.0,0.01048305621226449,0.0026207640530661225,0.002199203682738039,0.0,0.02006443679056675,0.0037807685808627645,0.005677736970201099
136,136,Austria,AUT,1976,Summer,0.005337466877780535,0.002021083780015836,0.055172109114460306,0.0,0.0,0.02631578947368421,0.0,0.014144271570014145,0.028523489932885907,0.03250478011472275,0.023561643835616437,0.001488370388855702,0.06590285535257362,0.003467582197933896,0.11297849283945346,0.020860495436766623,0.0,0.007131789089930438,0.0003859378239854071,0.0011157345077983116,0.001634813540504801,0.0,0.0,0.005651665634596474,0.007131789089930438,0.0,0.0,0.006183597023512609,0.01396294620631394
137,137,Austria,AUT,1976,Winter,0.005337466877780535,0.002021083780015836,0.055172109114460306,0.024096385542168676,0.03278688524590164,0.05263157894736842,0.02890173410404624,0.016973125884016973,0.031879194630872486,0.03632887189292543,0.02684931506849315,0.00898010411210061,0.07489307465444138,0.02096888093626105,0.12847940918590706,0.023989569752281614,0.0275,0.0005869610144868901,0.0003318865379664393,0.013477071009667564,0.01987283601036518,0.002696656947731615,0.002825832817298237,0.002825832817298237,0.0005869610144868901,0.0015458992558781523,0.004102022808425001,0.0030917985117563046,0.001142322723500531
138,138,Belgium,BEL,1976,Summer,0.006933920914073081,0.0033579215158180955,0.07059621474478044,0.0,0.04918032786885246,0.07894736842105263,0.02890173410404624,0.002828854314002829,0.013422818791946308,0.013384321223709368,0.008767123287671232,0.006917412726967072,0.019602485982780183,0.012654387416087029,0.02583678217752923,0.007301173402868318,0.02,0.0010215049514076943,0.0014854493006222131,0.007785274141916856,0.008991219489972628,0.0,0.002444833025624669,0.002444833025624669,0.0010215049514076943,0.0,0.0045268611326636015,0.0034120099196305285,0.0025492532972432647
139,139,Brazil,BRA,1976,Summer,0.07884287308453333,0.007254159076830253,0.012763489457690739,0.0,0.0,0.05263157894736842,0.005780346820809248,0.0,0.0016778523489932886,0.017208413001912046,0.004931506849315068,0.00019374609657723401,0.0009932084645100107,0.001930789279762781,0.006551124515329165,0.002607561929595828,0.0025,0.052504179453722696,0.04534066734417795,0.00014476818487056025,0.000906865907687993,0.0,0.0,0.04156711598013244,0.052504179453722696,0.0,0.0,0.011023458829074965,0.02490980430942848
140,140,Canada,CAN,1976,Summer,0.01659440530503948,0.00979007637813724,0.08603566537504391,0.0,0.0819672131147541,0.15789473684210525,0.057803468208092484,0.008486562942008486,0.028523489932885907,0.026768642447418736,0.019726027397260273,0.005307490521053447,0.017860881635807565,0.00797447388467722,0.019184032867352582,0.01694915254237288,0.0375,0.0013751195109218306,0.0015605292394299346,0.005792838271565682,0.005493648176056973,0.0,0.0035035367409792565,0.002919613950816047,0.0013751195109218306,0.0,0.007889926889354658,0.004955698150570712,0.004180133304971037
141,141,Canada,CAN,1976,Winter,0.01659440530503948,0.00979007637813724,0.08603566537504391,0.012048192771084338,0.01639344262295082,0.02631578947368421,0.011560693641618495,0.009900990099009901,0.030201342281879193,0.028680688336520075,0.021369863013698632,0.0014402418833467368,0.019311122270693853,0.002151091023289034,0.020795837724262772,0.018513689700130377,0.012499999999999999,0.0036803576224715114,0.00142773849925564,0.002167299754332141,0.002045625252140253,0.01671690666970829,0.017517683704896283,0.017517683704896283,0.0036803576224715114,0.014867094451712134,0.03944963444677329,0.029734188903424268,0.011185669650272399
142,142,Cuba,CUB,1976,Summer,0.006779877799804647,0.0006359798611881403,0.013354342862634526,0.07228915662650603,0.06557377049180328,0.07894736842105263,0.06936416184971098,0.01272984441301273,0.016778523489932886,0.013384321223709368,0.0136986301369863,0.015339180503146713,0.030673368264699217,0.1417282749413717,0.20856811572962164,0.013820078226857886,0.06999999999999999,0.00030441184773594344,0.0007644291907823751,0.025672246620231712,0.14977137635854357,0.0011407109317821058,0.0017930302863285485,0.0023907070484380645,0.00030441184773594344,0.00016540435377239676,0.0006583473300804617,0.000661617415089587,0.00013161711398844417
143,143,Finland,FIN,1976,Summer,0.0033249026078683197,0.0014935234099325333,0.0656342278524481,0.04819277108433735,0.03278688524590164,0.0,0.02890173410404624,0.02545968882602546,0.031879194630872486,0.03632887189292543,0.03013698630136986,0.01438264202161631,0.13430775980569395,0.028295116072860192,0.19444918360549285,0.028683181225554105,0.0375,0.00027071105636362815,0.0001579788733370485,0.028777157181831773,0.03575894812212127,0.000842208218084348,0.0017651037323549725,0.0,0.00027071105636362815,0.0005730466351937342,0.003041143022635851,0.0,0.0006248734109138095
144,144,Finland,FIN,1976,Winter,0.0033249026078683197,0.0014935234099325333,0.0656342278524481,0.024096385542168676,0.06557377049180328,0.02631578947368421,0.034682080924855495,0.02828854314002829,0.03859060402684564,0.03824091778202677,0.03397260273972602,0.01678141175118458,0.15109940722237944,0.03301641500995883,0.2188421932688303,0.03259452411994785,0.034999999999999996,0.0002892933505217352,0.0001352480976229245,0.026978083398216786,0.0335225645831006,0.001684416436168696,0.0008825518661774863,0.003530207464709945,0.0002892933505217352,0.0011460932703874684,0.0015205715113179254,0.004584373081549874,0.0006680775384553821
145,145,France,FRA,1976,Summer,0.03822114009376456,0.01766010777440748,0.06720535217078091,0.024096385542168676,0.04918032786885246,0.10526315789473684,0.046242774566473986,0.02828854314002829,0.04697986577181208,0.05927342256214149,0.04273972602739726,0.0018804910295418089,0.016568939339842097,0.0036022149475456768,0.02285462314235884,0.03807040417209909,0.0375,0.0031750926742151173,0.0016135378240792924,0.0025125949017132145,0.0030377445560947564,0.019235848612734894,0.013438192382157104,0.010078644286617828,0.0031750926742151173,0.013397766368646508,0.02370052814121593,0.013397766368646508,0.007552619094594748
146,146,France,FRA,1976,Winter,0.03822114009376456,0.01766010777440748,0.06720535217078091,0.0,0.0,0.02631578947368421,0.0,0.02828854314002829,0.04697986577181208,0.06118546845124283,0.04328767123287671,0.00020007557591061902,0.016778994515381743,0.00037119939441037676,0.023152718292277396,0.038331160365058674,0.0,0.05092183312756155,0.0016024128411959075,0.00014951528509959115,0.00016811981393425457,0.0,0.0,0.04031457714647131,0.05092183312756155,0.0,0.0,0.05359106547458603,0.12118973304666264
