Country_Name,Country_Code,Season,Year,GDP,Population,GDP_per_capita,Gold,Silver,Bronze,Total_Medals,Gold_Score,Silver_Score,Bronze_Score,Weighted_Medal_Score,Medal_count_per_GDP,Medal_count_per_capita,Medal_score_per_GDP,Medal_score_per_capita,net_medal_count,net_gold,net_silver,net_bronze,net_medal_score
Tajikistan,TJK,Summer,2008,704655.3136999999,7324627.0,0.0962035764688085,0,1,1,2,0,2,1,3,2.838267108919412e-06,2.7305144685183285e-07,4.257400663379118e-06,4.095771702777493e-07,2,0,1,1,3
Thailand,THA,Summer,2008,4327797.6,67328239.0,0.0642790850359237,2,2,2,6,6,4,2,12,1.3863864613261952e-06,8.911565324023997e-08,2.7727729226523905e-06,1.7823130648047994e-07,23,7,4,12,41
Trinidad and Tobago,TTO,Summer,2008,20011148.270000003,1392803.0,14.367536737069065,1,1,0,2,3,2,0,5,9.994428970367125e-08,1.43595325397777e-06,2.4986072425917813e-07,3.589883134944425e-06,11,2,3,6,18
Tunisia,TUN,Summer,2008,4200315.819999999,10680380.0,0.3932740052320235,1,0,0,1,3,0,0,3,2.380773358132866e-07,9.362962741026068e-08,7.142320074398597e-07,2.808888822307821e-07,7,2,2,3,13
Turkiye,TUR,Summer,2008,10802780.61,71320726.0,0.1514676198052162,1,1,3,5,3,2,3,8,4.6284379739893657e-07,7.010584833362466e-08,7.405500758382985e-07,1.1216935733379945e-07,55,25,14,16,119
Ukraine,UKR,Summer,2008,4066547.852,46258189.0,0.0879097937016081,7,4,11,22,21,8,11,40,5.409994127864501e-06,4.755914677074799e-07,9.83635295975364e-06,8.647117594681452e-07,95,28,22,45,173
United Kingdom,GBR,Summer,2008,47429936.34,61806995.0,0.7673878391919879,19,13,19,51,57,26,19,102,1.0752702604196663e-06,8.25149321690854e-07,2.1505405208393326e-06,1.650298643381708e-06,409,104,139,166,756
United States,USA,Summer,2008,48570045.98,304093966.0,0.1597205186899368,36,39,37,112,108,78,37,223,2.305947992022057e-06,3.683072093577812e-07,4.591307162686774e-06,7.333259614891537e-07,2299,908,751,640,4866
Uzbekistan,UZB,Summer,2008,1082286.025,27302800.0,0.0396401110875075,0,1,3,4,0,2,3,5,3.695880670731196e-06,1.4650512035395637e-07,4.619850838413994e-06,1.8313140044244546e-07,16,4,4,8,28
"Venezuela, RB",VEN,Summer,2008,11310778.17,27933833.0,0.4049132165285015,0,0,1,1,0,0,1,1,8.841124677454444e-08,3.5798882308775886e-08,8.841124677454444e-08,3.5798882308775886e-08,10,1,2,7,14
Australia,AUS,Winter,2010,52134308.85,22031750.0,2.3663262723115506,2,1,0,3,6,2,0,8,5.7543680278404615e-08,1.3616712244828485e-07,1.5344981407574566e-07,3.631123265287596e-07,357,104,116,137,681
Austria,AUT,Winter,2010,46903761.59,8363404.0,5.608214261800578,4,6,6,16,12,12,6,30,3.411240262531788e-07,1.9130966290759123e-06,6.396075492247103e-07,3.5870561795173354e-06,283,75,102,106,535
Belarus,BLR,Winter,2010,6033686.239,9483836.0,0.636207357339372,1,1,1,3,3,2,1,6,4.972084860178624e-07,3.163276969361343e-07,9.944169720357248e-07,6.326553938722686e-07,68,10,22,36,110
Canada,CAN,Winter,2010,47562083.43,34004889.0,1.3986836842784578,14,7,5,26,42,14,5,61,5.466539336584314e-07,7.645959379546864e-07,1.2825342289678582e-06,1.7938597005859952e-06,418,110,156,152,794
China,CHN,Winter,2010,4550453.108,1337705000.0,0.0034016865512201,5,2,4,11,15,4,4,23,2.417341688602673e-06,8.223038711823608e-09,5.054441712532861e-06,1.7193626397449364e-08,486,185,161,140,1017
Czechia,CZE,Winter,2010,19960068.49,10474410.0,1.905603130868469,2,0,4,6,6,0,4,10,3.006001709365878e-07,5.728246268763586e-07,5.01000284894313e-07,9.547077114605975e-07,51,15,17,19,98
Estonia,EST,Winter,2010,14663044.61,1331475.0,11.012632313787345,0,1,0,1,0,2,0,2,6.819866041449627e-08,7.510467714376913e-07,1.3639732082899254e-07,1.5020935428753826e-06,17,7,4,6,35
Finland,FIN,Winter,2010,46505303.18,5363352.0,8.670939960681306,0,1,4,5,0,2,4,6,1.0751462001327825e-07,9.322528150306002e-07,1.290175440159339e-07,1.1187033780367203e-06,309,92,98,119,591
France,FRA,Winter,2010,40676064.79,65030575.0,0.6254913906266398,2,3,6,11,6,6,6,18,2.7042930668908496e-07,1.6915120310715382e-07,4.425206836730481e-07,2.7679287781170626e-07,559,155,168,236,1037
Italy,ITA,Winter,2010,36035645.0,59277417.0,0.607915236927412,1,1,3,5,3,2,3,8,1.3875150562727544e-07,8.434915441744028e-08,2.220024090036407e-07,1.3495864706790446e-07,649,227,186,236,1289
Japan,JPN,Winter,2010,44968156.23,128070000.0,0.3511217008667135,0,3,2,5,0,6,2,8,1.1118979338237368e-07,3.9041149371437496e-08,1.779036694117979e-07,6.24658389943e-08,433,144,126,163,847
Kazakhstan,KAZ,Winter,2010,9070488.253,16321872.0,0.5557259763463406,0,1,0,1,0,2,0,2,1.1024764842942797e-07,6.126748206333197e-08,2.2049529685885594e-07,1.225349641266639e-07,41,10,18,13,79
"Korea, Rep.",KOR,Winter,2010,23087225.64,49554112.0,0.4658992908600602,6,6,2,14,18,12,2,32,6.063959445930204e-07,2.825194405663046e-07,1.3860478733554752e-06,6.457587212944104e-07,288,105,94,89,592
Norway,NOR,Winter,2010,87693790.07000001,4889252.0,17.936033992520738,9,8,6,23,27,16,6,49,2.6227626815582564e-07,4.704196061074373e-06,5.587624843319764e-07,1.0021982912723663e-05,369,132,139,98,772
Poland,POL,Winter,2010,12504250.19,38042794.0,0.3286890597467684,1,3,2,6,3,6,2,11,4.798368481780993e-07,1.577171224595123e-07,8.797008883265154e-07,2.891480578424393e-07,286,72,85,129,515
Russian Federation,RUS,Winter,2010,10674996.09,142849468.0,0.0747289873701174,3,5,7,15,9,10,7,26,1.405152739498568e-06,1.0500564132307445e-07,2.4355980817975177e-06,1.8200977829332906e-07,393,146,117,130,802
Slovak Republic,SVK,Winter,2010,16908847.96,5391428.0,3.136246641891536,1,1,1,3,3,2,1,6,1.7742190402899575e-07,5.564388507089402e-07,3.548438080579915e-07,1.1128777014178804e-06,24,8,11,5,51
Sweden,SWE,Winter,2010,52869044.29,9378126.0,5.637484961281177,5,2,4,11,15,4,4,23,2.0806126056794665e-07,1.1729422274770034e-06,4.3503718118752473e-07,2.452515566542825e-06,356,106,118,132,686
United Kingdom,GBR,Winter,2010,39693193.870000005,62766365.0,0.632395931642688,1,0,0,1,3,0,0,3,2.5193235980836427e-08,1.593209993919514e-08,7.55797079425093e-08,4.779629981758542e-08,410,105,139,166,759
United States,USA,Winter,2010,48650643.13,309327143.0,0.1572789334235696,9,15,13,37,27,30,13,70,7.605243758264785e-07,1.1961446267261458e-07,1.4388299002122566e-06,2.262976320833248e-07,2336,917,766,653,4936
Afghanistan,AFG,Summer,2012,663141.0528000001,30466479.0,0.0217662517811789,0,0,1,1,0,0,1,1,1.5079748053263637e-06,3.2822959292407896e-08,1.5079748053263637e-06,3.2822959292407896e-08,2,0,0,2,2
Argentina,ARG,Summer,2012,13082664.33,41733271.0,0.3134828403457759,1,1,2,4,3,2,2,7,3.057481182046043e-07,9.58467885251554e-08,5.350592068580575e-07,1.6773187991902193e-07,32,5,9,18,51
Armenia,ARM,Summer,2012,3643715.183,2914421.0,1.2502363876049478,0,1,1,2,0,2,1,3,5.488903219799219e-07,6.862426533434943e-07,8.233354829698829e-07,1.0293639800152415e-06,10,1,3,6,15
Australia,AUS,Summer,2012,68044714.82,22733465.0,2.9931519379029985,8,15,12,35,24,30,12,66,5.143676491640266e-07,1.539580525889916e-06,9.699504241378787e-07,2.9032089916781275e-06,392,112,131,149,747
Azerbaijan,AZE,Summer,2012,7496294.648,9295784.0,0.8064187644635461,2,2,5,9,6,4,5,15,1.200593149363624e-06,9.681808441332113e-07,2.0009885822727068e-06,1.613634740222019e-06,24,6,4,14,40
Belarus,BLR,Summer,2012,6953132.515000001,9446836.0,0.7360276514803475,2,5,3,10,6,10,3,19,1.4382006927707748e-06,1.058555478257482e-06,2.732581316264472e-06,2.011255408689216e-06,78,12,27,39,129
Belgium,BEL,Summer,2012,44670560.68,11106932.0,4.021863164373384,0,1,2,3,0,2,2,4,6.715832428186126e-08,2.701015906102603e-07,8.954443237581498e-08,3.601354541470138e-07,47,9,15,23,80
Brazil,BRA,Summer,2012,12327317.44,199977707.0,0.061643458288078,3,5,9,17,9,10,9,28,1.3790510451883033e-06,8.500947558119567e-08,2.2713781920748524e-06,1.4001560683961638e-07,102,20,29,53,171
Brunei Darussalam,BRN,Summer,2012,46842960.26,406634.0,115.19686071504104,1,0,0,1,3,0,0,3,2.1347924948584372e-08,2.459213936857223e-06,6.40437748457531e-08,7.377641810571669e-06,1,1,0,0,3
Cameroon,CMR,Summer,2012,1433724.035,21032684.0,0.0681664800840444,0,0,1,1,0,0,1,1,6.974842965508353e-07,4.7545049409766256e-08,6.974842965508353e-07,4.7545049409766256e-08,6,3,1,2,13
Canada,CAN,Summer,2012,52669089.96,34714222.0,1.5172193679005683,2,6,10,18,6,12,10,28,3.417564270366216e-07,5.185194702044597e-07,5.316211087236336e-07,8.065858425402707e-07,436,112,162,162,822
China,CHN,Summer,2012,6300615.118,1354190000.0,0.0046526817640065,38,31,22,91,114,62,22,198,1.444303425867506e-05,6.719884211225898e-08,3.1425503112282e-05,1.4621286525524486e-07,577,223,192,162,1215
Colombia,COL,Summer,2012,8101829.092,45782417.0,0.1769637695624501,1,3,5,9,3,6,5,14,1.110860263503569e-06,1.965820196867282e-07,1.7280048543388848e-06,3.0579425284602165e-07,21,2,7,12,32
Cuba,CUB,Summer,2012,6467337.914,11309290.0,0.5718606485464605,5,3,7,15,15,6,7,28,2.319346878029853e-06,1.32634320987436e-06,4.329447505655725e-06,2.4758406584321384e-06,203,68,62,73,401
Cyprus,CYP,Summer,2012,28993349.61,1156556.0,25.06869499617831,0,1,0,1,0,2,0,2,3.449066815153684e-08,8.646360401052781e-07,6.898133630307367e-08,1.729272080210556e-06,1,0,1,0,2
Czechia,CZE,Summer,2012,19870801.21,10510785.0,1.8905154286763548,4,3,4,11,12,6,4,22,5.535760679073292e-07,1.0465440973247957e-06,1.1071521358146584e-06,2.093088194649591e-06,62,19,20,23,120
Dominican Republic,DOM,Summer,2012,6049471.741,10030882.0,0.6030847278434738,1,1,0,2,3,2,0,5,3.306073795576393e-07,1.993842615235629e-07,8.265184488940982e-07,4.984606538089073e-07,6,3,2,1,14
"Egypt, Arab Rep.",EGY,Summer,2012,3059135.428,91240376.0,0.0335283079938206,0,3,1,4,0,6,1,7,1.3075589800269543e-06,4.384024020242968e-08,2.28822821504717e-06,7.672042035425193e-08,12,1,5,6,19
Estonia,EST,Summer,2012,17403205.330000002,1322696.0,13.157373523470246,0,1,1,2,0,2,1,3,1.1492135857021461e-07,1.512063240532972e-06,1.723820378553219e-07,2.268094860799458e-06,19,7,5,7,38
Ethiopia,ETH,Summer,2012,458550.9208,94451280.0,0.0048548936636962,3,2,3,8,9,4,3,16,1.744626308032048e-05,8.469975208382566e-08,3.489252616064096e-05,1.693995041676513e-07,46,21,9,16,97
Finland,FIN,Summer,2012,47708061.28,5413971.0,8.812027489618988,0,2,1,3,0,4,1,5,6.288245465253581e-08,5.541219190128651e-07,1.0480409108755969e-07,9.235365316881084e-07,312,92,100,120,596
France,FRA,Summer,2012,40870852.36,65662240.0,0.6224407263596247,11,11,13,35,33,22,13,68,8.56356008720147e-07,5.330308560901974e-07,1.6637773883705714e-06,1.0356028061180977e-06,594,166,179,249,1105
Gabon,GAB,Summer,2012,9348515.572,1836705.0,5.089829652557161,0,1,0,1,0,2,0,2,1.069688542847517e-07,5.444532464385952e-07,2.1393770856950334e-07,1.0889064928771904e-06,1,0,1,0,2
Georgia,GEO,Summer,2012,4421818.242000001,3728874.0,1.18583203454984,1,2,3,6,3,4,3,10,1.356907876269058e-06,1.6090648276128395e-06,2.2615131271150967e-06,2.681774712688066e-06,25,6,6,13,43
"Hong Kong SAR, China",HKG,Summer,2012,36730876.7,7150100.0,5.137113704703431,0,0,1,1,0,0,1,1,2.7225051233258478e-08,1.3985818380162516e-07,2.7225051233258478e-08,1.3985818380162516e-07,3,1,1,1,6
Hungary,HUN,Summer,2012,12984836.57,9920362.0,1.308907534825846,8,4,6,18,24,8,6,38,1.3862323105080098e-06,1.814449916242976e-06,2.926490433294687e-06,3.830505378735171e-06,334,106,108,120,654
India,IND,Summer,2012,1434018.198,1274487215.0,0.001125172682097,0,2,4,6,0,4,4,8,4.184047321273952e-06,4.707775746498956e-09,5.578729761698603e-06,6.277034328665274e-09,17,3,4,10,27
Ireland,IRL,Summer,2012,49054697.43,4599533.0,10.665147403008088,1,1,4,6,3,2,4,9,1.2231244537919885e-07,1.304480259191531e-06,1.8346866806879827e-07,1.9567203887872965e-06,20,5,6,9,36
Italy,ITA,Summer,2012,35051521.27,59539717.0,0.588708227652476,8,9,11,28,24,18,11,53,7.988241019360471e-07,4.7027432125685125e-07,1.512059907236089e-06,8.901621080933253e-07,677,235,195,247,1342
Jamaica,JAM,Summer,2012,5365242.2930000005,2759817.0,1.944057266478176,4,5,3,12,12,10,3,25,2.236618468406605e-06,4.348114385845148e-06,4.659621809180426e-06,9.058571637177393e-06,59,13,27,19,112
Japan,JPN,Summer,2012,49145280.43,127629000.0,0.3850635860972036,7,14,17,38,21,28,17,66,7.732176857577451e-07,2.97737974911658e-07,1.342957033158189e-06,5.171238511623534e-07,471,151,140,180,913
Kazakhstan,KAZ,Summer,2012,12386699.27,16792090.0,0.7376508385793549,3,1,7,11,9,2,7,18,8.880493309982491e-07,6.550703337106935e-07,1.4531716325425891e-06,1.0719332733447712e-06,52,13,19,20,97
Kenya,KEN,Summer,2012,1289780.822,43725806.0,0.0294970165215479,2,4,7,13,6,8,7,21,1.0079231896037605e-05,2.973072697619342e-07,1.6281836139753053e-05,4.802655896154321e-07,90,25,32,33,172
"Korea, Dem. People's Rep.",PRK,Summer,2012,0.0,24887770.0,0.0,4,0,3,7,12,0,3,15,0.0,2.8126264426262376e-07,0.0,6.027056662770509e-07,60,18,14,28,110
"Korea, Rep.",KOR,Summer,2012,25466760.52,50199853.0,0.5073074719959837,13,9,8,30,39,18,8,65,1.178006129850708e-06,5.976113117303352e-07,2.5523466146765337e-06,1.2948245087490594e-06,318,118,103,97,657
Lithuania,LTU,Summer,2012,14367709.42,2987773.0,4.808835684638693,2,0,3,5,6,0,3,9,3.480025836992464e-07,1.673487242839399e-06,6.264046506586434e-07,3.0122770371109185e-06,21,6,5,10,38
Mexico,MEX,Summer,2012,10376057.67,115755909.0,0.0896373909516791,1,3,4,8,3,6,4,13,7.710057378661427e-07,6.911094275109534e-08,1.252884324032482e-06,1.123052819705299e-07,50,10,17,23,87
Montenegro,MNE,Summer,2012,6586721.279,620601.0,10.613455793658083,0,1,0,1,0,2,0,2,1.5182060355100084e-07,1.6113412643550363e-06,3.036412071020017e-07,3.222682528710073e-06,1,0,1,0,2
Morocco,MAR,Summer,2012,2907449.219,33352169.0,0.0871742170351799,0,0,1,1,0,0,1,1,3.4394409830619297e-07,2.9983057473713326e-08,3.4394409830619297e-07,2.9983057473713326e-08,22,6,5,11,39
New Zealand,NZL,Summer,2012,39973380.76,4408100.0,9.068165595154374,6,2,5,13,18,4,5,27,3.252164253519597e-07,2.9491163993557315e-06,6.754494988079162e-07,6.125087906354211e-06,101,38,23,40,200
Norway,NOR,Summer,2012,101524141.9,5018573.0,20.229683198789772,2,1,1,4,6,2,1,9,3.9399495776481915e-08,7.970393177502848e-07,8.864886549708429e-08,1.793338464938141e-06,373,134,140,99,781
Poland,POL,Summer,2012,13010923.39,38063164.0,0.3418245364468387,3,2,6,11,9,4,6,19,8.454434531875297e-07,2.88993316477842e-07,1.4603114191420966e-06,4.991702739162725e-07,297,75,87,135,534
Qatar,QAT,Summer,2012,98041362.24,1905660.0,51.4474576996946,0,1,1,2,0,2,1,3,2.0399553354880025e-08,1.049505158317853e-06,3.0599330032320045e-08,1.5742577374767796e-06,4,0,1,3,5
Romania,ROU,Summer,2012,8930729.912,20058035.0,0.4452445073507948,2,4,1,7,6,8,1,15,7.838105136954453e-07,3.48987326026702e-07,1.6795939579188116e-06,7.478299843429329e-07,298,86,94,118,564
Russian Federation,RUS,Summer,2012,15420875.0,143201721.0,0.1076863803892412,19,21,26,66,57,42,26,125,4.279912780565305e-06,4.608883157207308e-07,8.10589541773732e-06,8.728945373498689e-07,459,165,138,156,927
Serbia,SRB,Summer,2012,6015945.227999999,7199077.0,0.8356550746713779,1,1,2,4,3,2,2,7,6.648996705260563e-07,5.556267838224261e-07,1.1635744234205985e-06,9.723468716892458e-07,7,1,2,4,11
Singapore,SGP,Summer,2012,55546488.54,5312437.0,10.45593360260084,0,0,2,2,0,0,2,2,3.600587638514296e-08,3.764750527865084e-07,3.600587638514296e-08,3.764750527865084e-07,4,0,2,2,6
Slovak Republic,SVK,Summer,2012,17498353.9,5407579.0,3.2358942698756685,0,1,3,4,0,2,3,5,2.285929306756106e-07,7.397025545072943e-07,2.857411633445133e-07,9.24628193134118e-07,28,8,12,8,56
Spain,ESP,Summer,2012,28322946.59,46773055.0,0.6055398047016599,4,10,6,20,12,20,6,38,7.061412179148554e-07,4.2759661518795385e-07,1.3416683140382252e-06,8.124335688571123e-07,155,51,63,41,320
Sweden,SWE,Summer,2012,58037821.32,9519374.0,6.096810706250222,1,4,3,8,3,8,3,14,1.3784114940998272e-07,8.40391395484619e-07,2.4122201146746973e-07,1.4706849420980834e-06,364,107,122,135,700
Tajikistan,TJK,Summer,2012,959361.905,7956382.0,0.1205776576589711,0,0,1,1,0,0,1,1,1.042359504570905e-06,1.2568526749972537e-07,1.042359504570905e-06,1.2568526749972537e-07,3,0,1,2,4
Thailand,THA,Summer,2012,5748631.241,69157023.0,0.0831243305687117,0,2,2,4,0,4,2,6,6.958178098938526e-07,5.7839389645213624e-08,1.0437267148407789e-06,8.675908446782044e-08,27,7,6,14,47
Trinidad and Tobago,TTO,Summer,2012,18961233.59,1430377.0,13.25610911668742,1,1,2,4,3,2,2,7,2.1095673870657694e-07,2.7964655471949005e-06,3.691742927365097e-07,4.893814707591075e-06,15,3,4,8,25
Tunisia,TUN,Summer,2012,4233894.568,11174383.0,0.378892916772228,2,0,1,3,6,0,1,7,7.085674789056297e-07,2.6847119881249817e-07,1.6533241174464692e-06,6.264327972291624e-07,10,4,2,4,20
Turkiye,TUR,Summer,2012,11697480.51,75277439.0,0.1553915843231595,1,1,1,3,3,2,1,6,2.564654839506119e-07,3.9852577875291436e-08,5.129309679012238e-07,7.970515575058287e-08,58,26,15,17,125
Uganda,UGA,Summer,2012,796711.135,34273295.0,0.0232458284212241,1,0,0,1,3,0,0,3,1.2551600650090073e-06,2.9177235512371953e-08,3.765480195027022e-06,8.753170653711586e-08,7,2,3,2,14
Ukraine,UKR,Summer,2012,4004804.443,45593342.0,0.0878374838808701,5,4,10,19,15,8,10,33,4.744301568384971e-06,4.1672751253900187e-07,8.240102724037055e-06,7.23789890199319e-07,114,33,26,55,206
United Kingdom,GBR,Summer,2012,42485586.07,63700215.0,0.6669614234426053,29,18,18,65,87,36,18,141,1.529930642663252e-06,1.0204047191991424e-06,3.3187726248541308e-06,2.213493313955063e-06,475,134,157,184,900
United States,USA,Summer,2012,51784418.57,313877662.0,0.1649828096718778,47,27,30,104,141,54,30,225,2.008326111828738e-06,3.313392846669032e-07,4.344936299629481e-06,7.168397985582038e-07,2440,964,793,683,5161
Uzbekistan,UZB,Summer,2012,2267623.275,29774500.0,0.0761599111655947,0,0,3,3,0,0,3,3,1.3229710741966169e-06,1.0075735948546576e-07,1.3229710741966169e-06,1.0075735948546576e-07,19,4,4,11,31
"Venezuela, RB",VEN,Summer,2012,12937927.6,29470426.0,0.4390139321365766,1,0,0,1,3,0,0,3,7.729213139204766e-08,3.3932322525639774e-08,2.31876394176143e-07,1.0179696757691932e-07,11,2,2,7,17
Australia,AUS,Winter,2014,62513411.22,23475686.0,2.6629002969284903,0,2,1,3,0,4,1,5,4.798970239269564e-08,1.2779179275101909e-07,7.998283732115938e-08,2.1298632125169849e-07,395,112,133,150,752
Austria,AUT,Winter,2014,51786377.17,8546356.0,6.059468757210675,4,8,5,17,12,16,5,33,3.282716600196576e-07,1.9891518677668e-06,6.372332223911001e-07,3.861294802135553e-06,300,79,110,111,568
Belarus,BLR,Winter,2014,8341399.679,9448515.0,0.8828265266023285,5,0,1,6,15,0,1,16,7.193037416856284e-07,6.350204238443819e-07,1.918143311161676e-06,1.6933877969183518e-06,84,17,27,40,145
Canada,CAN,Winter,2014,50955998.32,35437435.0,1.43791440661549,10,10,5,25,30,20,5,55,4.906193740529191e-07,7.054686661153664e-07,1.0793626229164222e-06,1.5520310654538062e-06,461,122,172,167,877
China,CHN,Winter,2014,7636116.601,1371860000.0,0.0055662506385491,3,4,2,9,9,8,2,19,1.1786095564362376e-06,6.560436196113306e-09,2.4881757302542797e-06,1.3849809747350314e-08,586,226,196,164,1234
Czechia,CZE,Winter,2014,19890919.91,10525347.0,1.8898113202348577,2,4,3,9,6,8,3,17,4.524677612057209e-07,8.550786971678939e-07,8.546613267219173e-07,1.6151486502060218e-06,71,21,24,26,137
Finland,FIN,Winter,2014,50327240.29,5461512.0,9.214891460460034,1,3,1,5,3,6,1,10,9.934977501624498e-08,9.154973933958216e-07,1.9869955003249002e-07,1.830994786791643e-06,317,93,103,121,606
France,FRA,Winter,2014,43068548.72,66312067.0,0.6494828267078449,4,4,7,15,12,8,7,27,3.482819933756988e-07,2.2620317354909175e-07,6.269075880762578e-07,4.071657123883652e-07,609,170,183,256,1132
Italy,ITA,Winter,2014,35565721.38,60789140.0,0.5850670264458422,0,2,6,8,0,4,6,10,2.2493568777993955e-07,1.3160245399095956e-07,2.811696097249244e-07,1.6450306748869945e-07,685,235,197,253,1352
Japan,JPN,Winter,2014,38475395.25,127276000.0,0.3022989035639083,1,4,3,8,3,8,3,14,2.0792508947650125e-07,6.285552657217387e-08,3.638689065838771e-07,1.0999717150130425e-07,479,152,144,183,927
Kazakhstan,KAZ,Winter,2014,12807260.69,17288285.0,0.7408057357916068,0,0,1,1,0,0,1,1,7.808070938860541e-08,5.784263736975645e-08,7.808070938860541e-08,5.784263736975645e-08,53,13,19,21,98
"Korea, Rep.",KOR,Winter,2014,29249575.22,50746659.0,0.5763842545772323,3,3,2,8,9,6,2,17,2.735082454985478e-07,1.5764584620240713e-07,5.812050216844141e-07,3.349974231801152e-07,326,121,106,99,674
Norway,NOR,Winter,2014,97019182.75,5137232.0,18.88549762790545,11,6,9,26,33,12,9,54,2.679882396762408e-07,5.061091264712203e-06,5.565909593275769e-07,1.0511497242094575e-05,399,145,146,108,835
Poland,POL,Winter,2014,14182137.5,38011735.0,0.3730989258974893,4,1,1,6,12,2,1,15,4.2306739728055803e-07,1.5784599150762257e-07,1.057668493201395e-06,3.9461497876905643e-07,303,79,88,136,549
Russian Federation,RUS,Winter,2014,14095648.44,143819667.0,0.0980091856282771,10,10,9,29,30,20,9,59,2.0573725375914664e-06,2.016414069433216e-07,4.185688955789536e-06,4.10235965850206e-07,488,175,148,165,986
Slovak Republic,SVK,Winter,2014,18719988.14,5418649.0,3.454733484305774,1,0,0,1,3,0,0,3,5.341883726214796e-08,1.845478457822236e-07,1.602565117864439e-07,5.536435373466707e-07,29,9,12,8,59
Sweden,SWE,Winter,2014,60020360.46,9696110.0,6.190148467787598,2,7,6,15,6,14,6,26,2.499151935283129e-07,1.547012152296127e-06,4.331863354490757e-07,2.68148773064662e-06,379,109,129,141,726
Ukraine,UKR,Winter,2014,3104643.311,45272155.0,0.068577325532659,1,0,1,2,3,0,1,4,6.441963857535067e-07,4.417726525278065e-08,1.2883927715070131e-06,8.83545305055613e-08,116,34,26,56,210
United Kingdom,GBR,Winter,2014,47447588.93,64602298.0,0.7344566741263601,1,1,3,5,3,2,3,8,1.0537943260671392e-07,7.739662759365e-08,1.686070921707423e-07,1.2383460414984e-07,480,135,158,187,908
United States,USA,Winter,2014,55123849.79,318386329.0,0.1731351027637873,9,9,10,28,27,18,10,55,5.079471065005237e-07,8.79434744825366e-08,9.977532449117429e-07,1.727461105906969e-07,2468,973,802,693,5216
Argentina,ARG,Summer,2016,12790242.47,43590368.0,0.2934190064649144,3,1,0,4,9,2,0,11,3.127384026833074e-07,9.17633913987604e-08,8.600306073790954e-07,2.5234932634659106e-07,36,8,10,18,62
Armenia,ARM,Summer,2016,3679951.972,2865835.0,1.2840767078355872,1,3,0,4,3,6,0,9,1.0869707078883585e-06,1.3957537680990008e-06,2.445684092748806e-06,3.140445978222752e-06,14,2,6,6,24
Australia,AUS,Summer,2016,49875565.14,24190907.0,2.061748455318356,8,11,10,29,24,22,10,56,5.814470456344186e-07,1.1987975481861845e-06,1.1227942950181875e-06,2.3149194033940108e-06,424,120,144,160,808
Austria,AUT,Summer,2016,45307587.86,8736668.0,5.1859115923828165,0,0,1,1,0,0,1,1,2.2071358181547653e-08,1.1446011225332129e-07,2.2071358181547653e-08,1.1446011225332129e-07,301,79,110,112,569
Azerbaijan,AZE,Summer,2016,3880738.731,9757812.0,0.397705831081804,1,7,10,18,3,14,10,27,4.638292152010374e-06,1.844675835115495e-06,6.9574382280155615e-06,2.767013752673243e-06,42,7,11,24,67
Belarus,BLR,Summer,2016,5039681.886,9469379.0,0.5322082774382565,1,4,4,9,3,8,4,15,1.785827003287961e-06,9.504319132226094e-07,2.9763783388132685e-06,1.584053188704349e-06,93,18,31,44,160
Belgium,BEL,Summer,2016,42012622.72,11331422.0,3.7076214017975855,2,2,2,6,6,4,2,12,1.428142213350493e-07,5.29501063502886e-07,2.856284426700986e-07,1.059002127005772e-06,53,11,17,25,92
Brazil,BRA,Summer,2016,8680768.792000001,206859578.0,0.0419645484919243,7,6,6,19,21,12,6,39,2.188746233802468e-06,9.184974746492038e-08,4.492689637805066e-06,1.885336921648366e-07,121,27,35,59,210
Brunei Darussalam,BRN,Summer,2016,26762945.65,425994.0,62.82470093475496,1,1,0,2,3,2,0,5,7.473018949989909e-08,4.694901806128725e-06,1.868254737497477e-07,1.1737254515321812e-05,3,2,1,0,8
Burundi,BDI,Summer,2016,242065.6705,10903327.0,0.0222010832565142,0,1,0,1,0,2,0,2,4.131110363292923e-06,9.171512511731512e-08,8.262220726585846e-06,1.8343025023463025e-07,2,1,1,0,5
Canada,CAN,Summer,2016,42315603.71,36109487.0,1.171869423401113,4,3,15,22,12,6,15,33,5.19902779853309e-07,6.092581708513334e-07,7.798541697799636e-07,9.13887256277e-07,483,126,175,182,910
China,CHN,Summer,2016,8094363.367,1387790000.0,0.0058325563428184,26,18,26,70,78,36,26,140,8.647993279543612e-06,5.043990805525331e-08,1.7295986559087224e-05,1.0087981611050665e-07,656,252,214,190,1374
Colombia,COL,Summer,2016,5938463.856000001,47625955.0,0.1246896541182218,3,2,3,8,9,4,3,16,1.3471497333299588e-06,1.6797563429436744e-07,2.6942994666599176e-06,3.359512685887349e-07,29,5,9,15,48
Cote d'Ivoire,CIV,Summer,2016,1980878.142,24213622.0,0.0818084193269391,1,0,1,2,3,0,1,4,1.0096532227775978e-06,8.259813422378529e-08,2.019306445555196e-06,1.6519626844757058e-07,3,1,1,1,6
Cuba,CUB,Summer,2016,8055889.907,11342012.0,0.7102699156904436,5,2,4,11,15,4,4,23,1.3654605669873636e-06,9.6984556179274e-07,2.8550539127917603e-06,2.0278589019302747e-06,214,73,64,77,424
Czechia,CZE,Summer,2016,18575232.03,10566332.0,1.7579640721113057,1,2,7,10,3,4,7,14,5.383512832490848e-07,9.46402214126908e-07,7.536917965487186e-07,1.3249630997776712e-06,81,22,26,33,151
