,Country_Name,Country_Code,Year,Season,Population,GDP,GDP_Per_Capita,Y_Gold,Y_Silver,Y_Bronze,Y_Total,A_Gold,A_Silver,A_Bronze,A_Total,Y_Capita_Per_Medal,A_Capita_Per_Medal,Y_Capita_Per_GDP,A_Capita_Per_GDP,A_Score,Y_Score,Y_Score_Per_Capita,A_Score_Per_Capita,Y_Score/Population,Y_Score/GDP,Population to Gold Medal,Population to Silver Medal,Population to Bronze Medal,Population to Weight Score,GDP to Gold Medal,GDP to Silver Medal,GDP to Bronze Medal,GDP to Weight Score
76,India,IND,1968,Summer,533431909.0,53085455869.13175,99.51683612,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.874653508963596e-09,5.623960526890791e-09,1.883755133355617e-11,5.6512654000668505e-11,6.0,1.0,533431909.0,88905318.16666667,1.874653508963596e-09,1.883755133355617e-11,0.0,0.0,533431909.0,533431909.0,0.0,0.0,53085455869.13175,53085455869.13175
77,Italy,ITA,1968,Summer,53235750.0,87942231689.12775,1651.939377,3.0,4.0,9.0,16.0,26.0,25.0,33.0,84.0,3.0054991241787706e-07,1.5778870401938549e-06,1.8193761623606911e-10,9.551724852393624e-10,161.0,26.0,2047528.8461538465,330656.83229813667,4.883936076790503e-07,2.9564862638361233e-10,17745250.0,13308937.5,5915083.333333333,2047528.8461538465,29314077229.709248,21985557922.281937,9771359076.56975,3382393526.5049133
78,Italy,ITA,1968,Winter,53235750.0,87942231689.12775,1651.939377,4.0,0.0,0.0,4.0,30.0,25.0,33.0,88.0,7.513747810446929e-08,1.653024518298324e-06,4.548440405901728e-11,1.0006568892983802e-09,173.0,12.0,4436312.5,307721.098265896,2.2541243431340785e-07,1.3645321217705183e-10,13308937.5,0.0,0.0,4436312.5,21985557922.281937,0.0,0.0,7328519307.427312
79,Jamaica,JAM,1968,Summer,1812209.0,1083883355.283703,598.1006359,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.518127324166252e-07,5.518127324166252e-07,9.226085031430831e-10,9.226085031430831e-10,2.0,2.0,906104.5,906104.5,1.1036254648332504e-06,1.8452170062861661e-09,0.0,1812209.0,0.0,906104.5,0.0,1083883355.283703,0.0,541941677.6418515
80,Japan,JPN,1968,Summer,101011000.0,146601072717.733,1451.337703,11.0,7.0,7.0,25.0,31.0,19.0,22.0,72.0,2.474977972696043e-07,7.127936561364603e-07,1.705308122003665e-10,4.911287391370553e-10,153.0,54.0,1870574.0740740744,660202.614379085,5.345952421023453e-07,3.6834655435279164e-10,9182818.181818182,14430142.857142856,14430142.857142856,1870574.0740740744,13327370247.066635,20943010388.24757,20943010388.24757,2714834679.958019
81,Kenya,KEN,1968,Summer,10613877.0,1353295457.3562756,127.5024628,3.0,4.0,2.0,9.0,3.0,4.0,3.0,10.0,8.479465137951005e-07,9.421627931056672e-07,6.650432432236129e-09,7.389369369151254e-09,20.0,19.0,558625.1052631579,530693.85,1.7901093069007678e-06,1.4039801801387384e-08,3537959.0,2653469.25,5306938.5,558625.1052631579,451098485.7854252,338323864.3390689,676647728.6781378,71226076.70296188
82,"Korea, Rep.",KOR,1968,Summer,30838302.0,6119284293.975996,198.431298,0.0,1.0,1.0,2.0,0.0,3.0,2.0,5.0,6.485441383899801e-08,1.6213603459749506e-07,3.268356075511737e-10,8.170890188779344e-10,8.0,3.0,10279434.0,3854787.75,9.728162075849701e-08,4.902534113267605e-10,0.0,30838302.0,30838302.0,10279434.0,0.0,6119284293.975996,6119284293.975996,2039761431.325332
83,Mexico,MEX,1968,Summer,47170337.0,29359999997.824368,622.4250634,3.0,3.0,3.0,9.0,3.0,3.0,5.0,11.0,1.9079787367217666e-07,2.331974011548826e-07,3.0653950955949985e-10,3.7465940057272206e-10,20.0,18.0,2620574.277777778,2358516.85,3.815957473443533e-07,6.130790191189997e-10,15723445.666666666,15723445.666666666,15723445.666666666,2620574.277777778,9786666665.941456,9786666665.941456,9786666665.941456,1631111110.9902427
84,New Zealand,NZL,1968,Summer,2748100.0,5180597621.3112,1885.156152,1.0,0.0,2.0,3.0,6.0,0.0,5.0,11.0,1.0916633310287107e-06,4.002765547105272e-06,5.790837697293898e-10,2.123307155674429e-09,23.0,5.0,549620.0,119482.60869565218,1.8194388850478512e-06,9.651396162156495e-10,2748100.0,0.0,1374050.0,549620.0,5180597621.3112,0.0,2590298810.6556,1036119524.26224
85,Norway,NOR,1968,Summer,3816486.0,10159934138.57311,2662.117492,1.0,1.0,0.0,2.0,8.0,10.0,6.0,24.0,5.24042273442114e-07,6.2885072813053686e-06,1.968516697767576e-10,2.362220037321091e-09,50.0,5.0,763297.2,76329.72,1.310105683605285e-06,4.92129174441894e-10,3816486.0,3816486.0,0.0,763297.2,10159934138.57311,10159934138.57311,0.0,2031986827.714622
86,Norway,NOR,1968,Winter,3816486.0,10159934138.57311,2662.117492,6.0,6.0,2.0,14.0,14.0,16.0,8.0,38.0,3.668295914094798e-06,9.956803195400166e-06,1.3779616884373032e-09,3.740181725758394e-09,82.0,32.0,119265.1875,46542.51219512195,8.384676375073825e-06,3.149626716428121e-09,636081.0,636081.0,1908243.0,119265.1875,1693322356.4288518,1693322356.4288518,5079967069.286555,317497941.8304097
87,Pakistan,PAK,1968,Summer,56124743.0,8041999161.0853,143.2879463,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,1.781745352490968e-08,7.126981409963872e-08,1.2434719029056028e-10,4.97388761162241e-10,9.0,3.0,18708247.666666668,6236082.555555556,5.3452360574729044e-08,3.7304157087168086e-10,56124743.0,0.0,0.0,18708247.666666668,8041999161.0853,0.0,0.0,2680666387.0284333
88,Sweden,SWE,1968,Summer,7912273.0,31066819925.56927,3926.409001,2.0,1.0,1.0,4.0,11.0,10.0,11.0,32.0,5.055437293430093e-07,4.044349834744074e-06,1.287547296306255e-10,1.030037837045004e-09,64.0,9.0,879141.4444444445,123629.265625,1.137473391021771e-06,2.8969814166890733e-10,3956136.5,7912273.0,7912273.0,879141.4444444445,15533409962.784636,31066819925.56927,31066819925.56927,3451868880.618808
89,Sweden,SWE,1968,Winter,7912273.0,31066819925.56927,3926.409001,3.0,2.0,3.0,8.0,14.0,12.0,14.0,40.0,1.0110874586860183e-06,5.055437293430092e-06,2.57509459261251e-10,1.2875472963062547e-09,80.0,16.0,494517.0625,98903.4125,2.022174917372037e-06,5.15018918522502e-10,2637424.333333333,3956136.5,2637424.333333333,494517.0625,10355606641.856424,15533409962.784636,10355606641.856424,1941676245.3480797
90,Tunisia,TUN,1968,Summer,4785003.0,1214666666.636022,253.848674,1.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,4.179725697141674e-07,8.359451394283348e-07,1.6465422612929124e-09,3.293084522585825e-09,7.0,4.0,1196250.75,683571.8571428572,8.359451394283348e-07,3.2930845225858243e-09,4785003.0,0.0,4785003.0,1196250.75,1214666666.636022,0.0,1214666666.636022,303666666.6590055
91,Turkiye,TUR,1968,Summer,33884075.0,17499999999.679672,516.4668063,2.0,0.0,0.0,2.0,11.0,5.0,1.0,17.0,5.9024777863937573e-08,5.017106118434692e-07,1.1428571428780622e-10,9.714285714463527e-10,44.0,6.0,5647345.833333333,770092.6136363636,1.770743335918127e-07,3.428571428634187e-10,16942037.5,0.0,0.0,5647345.833333333,8749999999.839836,0.0,0.0,2916666666.613279
92,Uganda,UGA,1968,Summer,9696370.0,1037815126.136117,107.0313041,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0626275606232025e-07,2.0626275606232025e-07,1.9271255059137437e-09,1.9271255059137437e-09,3.0,3.0,3232123.333333333,3232123.333333333,3.093941340934804e-07,2.8906882588706153e-09,0.0,9696370.0,9696370.0,3232123.333333333,0.0,1037815126.136117,1037815126.136117,345938375.3787057
93,United Kingdom,GBR,1968,Summer,55211700.0,107759910074.7732,1951.758596,5.0,5.0,3.0,13.0,12.0,23.0,17.0,52.0,2.354573396580797e-07,9.418293586323188e-07,1.2063855650008866e-10,4.825542260003547e-10,99.0,28.0,1971846.4285714289,557693.9393939395,5.071388854174025e-07,2.598368909232679e-10,11042340.0,11042340.0,18403900.0,1971846.4285714289,21551982014.95464,21551982014.95464,35919970024.9244,3848568216.956185
94,United States,USA,1968,Summer,200706000.0,942499999913.34,4695.92339,45.0,28.0,34.0,107.0,119.0,81.0,85.0,285.0,5.331180931312467e-07,1.4199874443215449e-06,1.1352785146932447e-10,3.0238726793231287e-10,604.0,225.0,892026.6666666666,332294.7019867549,1.1210427192012197e-06,2.3872679047287856e-10,4460133.333333333,7168071.428571428,5903117.647058823,892026.6666666666,20944444442.518665,33660714282.61929,27720588232.745293,4188888888.503733
95,United States,USA,1968,Winter,200706000.0,942499999913.34,4695.92339,1.0,5.0,1.0,7.0,120.0,86.0,86.0,292.0,3.487688459737128e-08,1.4548643289189162e-06,7.427055703600668e-12,3.0981432363591353e-10,618.0,14.0,14336142.857142856,324766.99029126216,6.975376919474256e-08,1.4854111407201335e-11,200706000.0,40141200.0,200706000.0,14336142.857142856,942499999913.34,188499999982.668,942499999913.34,67321428565.23857
96,"Venezuela, RB",VEN,1968,Summer,10672654.0,10034444444.901417,940.2014199,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,9.369740647452826e-08,1.8739481294905653e-07,9.965673789824091e-11,1.9931347579648182e-10,4.0,3.0,3557551.333333333,2668163.5,2.810922194235848e-07,2.9897021369472267e-10,10672654.0,0.0,0.0,3557551.333333333,10034444444.901417,0.0,0.0,3344814814.967139
97,Argentina,ARG,1972,Summer,24612794.0,34733000528.63922,1411.176664,0.0,1.0,0.0,1.0,0.0,3.0,3.0,6.0,4.062927597736364e-08,2.4377565586418186e-07,2.8791062815763537e-11,1.7274637689458123e-10,9.0,2.0,12306397.0,2734754.888888889,8.125855195472728e-08,5.7582125631527074e-11,0.0,24612794.0,0.0,12306397.0,0.0,34733000528.63922,0.0,17366500264.31961
98,Australia,AUS,1972,Summer,13177000.0,52042056069.811005,3949.461643,8.0,7.0,2.0,17.0,27.0,24.0,23.0,74.0,1.290126735979358e-06,5.6158457919101465e-06,3.2665888482952354e-10,1.4219269104343963e-09,152.0,40.0,329425.0,86690.78947368421,3.0355923199514306e-06,7.686091407753496e-10,1647125.0,1882428.5714285716,6588500.0,329425.0,6505257008.726376,7434579438.544429,26021028034.905502,1301051401.745275
99,Austria,AUT,1972,Summer,7544201.0,22059612477.00068,2924.048879,0.0,1.0,2.0,3.0,9.0,15.0,14.0,38.0,3.976564251138061e-07,5.036981384774876e-06,1.3599513604909403e-10,1.722605056621858e-09,71.0,4.0,1886050.25,106256.35211267606,5.30208566818408e-07,1.8132684806545876e-10,0.0,7544201.0,3772100.5,1886050.25,0.0,22059612477.00068,11029806238.50034,5514903119.25017
100,Austria,AUT,1972,Winter,7544201.0,22059612477.00068,2924.048879,1.0,2.0,2.0,5.0,10.0,17.0,16.0,43.0,6.627607085230099e-07,5.699742093297885e-06,2.2665856008182343e-10,1.949263616703681e-09,80.0,9.0,838244.5555555555,94302.5125,1.192969275341418e-06,4.079854081472821e-10,7544201.0,3772100.5,3772100.5,838244.5555555555,22059612477.00068,11029806238.50034,11029806238.50034,2451068053.000076
101,Belgium,BEL,1972,Summer,9711115.0,37209418018.5685,3831.6319,0.0,2.0,0.0,2.0,2.0,5.0,4.0,11.0,2.059495742764863e-07,1.1327226585206743e-06,5.374983287838435e-11,2.956240808311139e-10,20.0,4.0,2427778.75,485555.75,4.118991485529726e-07,1.074996657567687e-10,0.0,4855557.5,0.0,2427778.75,0.0,18604709009.28425,0.0,9302354504.642124
102,Brazil,BRA,1972,Summer,101194394.0,58434858371.32246,577.4515372,0.0,0.0,2.0,2.0,0.0,1.0,7.0,8.0,1.9763940678373945e-08,7.905576271349578e-08,3.422614610086095e-11,1.369045844034438e-10,9.0,2.0,50597197.0,11243821.555555556,1.9763940678373945e-08,3.422614610086095e-11,0.0,0.0,50597197.0,50597197.0,0.0,0.0,29217429185.66123,29217429185.66123
103,Canada,CAN,1972,Summer,22218463.0,113082820485.83464,5089.587902,0.0,2.0,3.0,5.0,6.0,11.0,8.0,25.0,2.2503806856486882e-07,1.1251903428243438e-06,4.4215381067775256e-11,2.2107690533887627e-10,48.0,7.0,3174066.1428571427,462884.6458333333,3.150532959908163e-07,6.190153349488535e-11,0.0,11109231.5,7406154.333333333,3174066.1428571427,0.0,56541410242.91732,37694273495.27821,16154688640.83352
104,Canada,CAN,1972,Winter,22218463.0,113082820485.83464,5089.587902,0.0,1.0,0.0,1.0,6.0,12.0,8.0,26.0,4.500761371297377e-08,1.1701979565373175e-06,8.843076213555051e-12,2.2991998155243128e-10,50.0,2.0,11109231.5,444369.26,9.001522742594753e-08,1.76861524271101e-11,0.0,22218463.0,0.0,11109231.5,0.0,113082820485.83464,0.0,56541410242.91732
105,Colombia,COL,1972,Summer,21898055.0,8671358732.444626,395.9876223,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,1.36998468585452e-07,1.36998468585452e-07,3.459665425644593e-10,3.459665425644593e-10,4.0,4.0,5474513.75,5474513.75,1.8266462478060266e-07,4.6128872341927907e-10,0.0,21898055.0,10949027.5,5474513.75,0.0,8671358732.444626,4335679366.222313,2167839683.1111565
106,Cuba,CUB,1972,Summer,9169289.0,8135150891.481436,887.2171977,3.0,1.0,4.0,8.0,3.0,6.0,4.0,13.0,8.724776806576824e-07,1.4177762310687338e-06,9.83386799669204e-10,1.598003549462456e-09,25.0,15.0,611285.9333333333,366771.56,1.6358956512331546e-06,1.843850249379757e-09,3056429.6666666665,9169289.0,2292322.25,611285.9333333333,2711716963.827145,8135150891.481436,2033787722.870359,542343392.765429
107,Finland,FIN,1972,Summer,4639657.0,14743186120.164557,3177.645701,3.0,1.0,4.0,8.0,14.0,13.0,18.0,45.0,1.7242653928943454e-06,9.698992835030692e-06,5.426235506216824e-10,3.0522574722469642e-09,86.0,15.0,309310.4666666667,53949.5,3.2329976116768976e-06,1.0174191574156547e-09,1546552.3333333333,4639657.0,1159914.25,309310.4666666667,4914395373.3881855,14743186120.164557,3685796530.041139,982879074.6776372
108,Finland,FIN,1972,Winter,4639657.0,14743186120.164557,3177.645701,0.0,4.0,1.0,5.0,14.0,17.0,19.0,50.0,1.077665870558966e-06,1.077665870558966e-05,3.391397191385516e-10,3.391397191385516e-09,95.0,9.0,515517.4444444445,48838.494736842105,1.9397985670061385e-06,6.104514944493927e-10,0.0,1159914.25,4639657.0,515517.4444444445,0.0,3685796530.041139,14743186120.164557,1638131791.1293952
109,France,FRA,1972,Summer,52637888.0,203494148221.5552,3865.9254,2.0,4.0,7.0,13.0,18.0,24.0,25.0,67.0,2.469703951647908e-07,1.2728474212339218e-06,6.388390090631102e-11,3.2924779697867985e-10,127.0,21.0,2506566.095238095,414471.5590551181,3.989521768046621e-07,1.0319707069481011e-10,26318944.0,13159472.0,7519698.285714285,2506566.095238095,101747074110.7776,50873537055.3888,29070592603.079315,9690197534.359772
110,France,FRA,1972,Winter,52637888.0,203494148221.5552,3865.9254,0.0,1.0,2.0,3.0,18.0,25.0,27.0,70.0,5.699316811495172e-08,1.3298405893488735e-06,1.474243867068716e-11,3.43990235649367e-10,131.0,4.0,13159472.0,401815.9389312977,7.599089081993564e-08,1.9656584894249543e-11,0.0,52637888.0,26318944.0,13159472.0,0.0,203494148221.5552,101747074110.7776,50873537055.3888
111,Ghana,GHA,1972,Summer,9365952.0,2112292944.735725,225.5289099,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.067697122513547e-07,3.203091367540641e-07,4.734191829273533e-10,1.4202575487820602e-09,4.0,1.0,9365952.0,2341488.0,1.067697122513547e-07,4.734191829273533e-10,0.0,0.0,9365952.0,9365952.0,0.0,0.0,2112292944.735725,2112292944.735725
112,India,IND,1972,Summer,582837973.0,71463193804.21297,122.6124534,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.715742704362195e-09,6.862970817448781e-09,1.3993217302037891e-11,5.5972869208151565e-11,7.0,1.0,582837973.0,83262567.57142857,1.715742704362195e-09,1.3993217302037891e-11,0.0,0.0,582837973.0,582837973.0,0.0,0.0,71463193804.21297,71463193804.21297
113,Italy,ITA,1972,Summer,54381345.0,145260039815.00732,2671.137314,5.0,3.0,10.0,18.0,35.0,28.0,43.0,106.0,3.309958589659745e-07,1.949197836132961e-06,1.2391570333398984e-10,7.297258085223844e-10,204.0,31.0,1754236.935483871,266575.2205882353,5.700484237747338e-07,2.1341037796409358e-10,10876269.0,18127115.0,5438134.5,1754236.935483871,29052007963.001465,48420013271.66911,14526003981.500732,4685807735.9679785
114,Italy,ITA,1972,Winter,54381345.0,145260039815.00732,2671.137314,2.0,2.0,1.0,5.0,37.0,30.0,44.0,111.0,9.194329415721512e-08,2.041141130290176e-06,3.442102870388607e-11,7.641468372262707e-10,215.0,11.0,4943758.636363637,252936.48837209304,2.022752471458733e-07,7.572626314854935e-11,27190672.5,27190672.5,54381345.0,4943758.636363637,72630019907.50366,72630019907.50366,145260039815.00732,13205458165.000666
115,Jamaica,JAM,1972,Summer,1915299.0,1875048859.9339583,978.9849313,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,5.221116911772e-07,1.0442233823544e-06,5.333194357587145e-10,1.066638871517429e-09,3.0,1.0,1915299.0,638433.0,5.221116911772e-07,5.333194357587146e-10,0.0,0.0,1915299.0,1915299.0,0.0,0.0,1875048859.9339583,1875048859.9339583
116,Japan,JPN,1972,Summer,107188000.0,318031297467.248,2967.041996,13.0,8.0,8.0,29.0,44.0,27.0,30.0,101.0,2.705526738067694e-07,9.422696570511624e-07,9.118599405452075e-11,3.1757880687953784e-10,216.0,63.0,1701396.825396825,496240.74074074073,5.877523603388439e-07,1.9809371122188995e-10,8245230.769230769,13398500.0,13398500.0,1701396.825396825,24463945959.01908,39753912183.406,39753912183.406,5048115832.81346
117,Japan,JPN,1972,Winter,107188000.0,318031297467.248,2967.041996,1.0,1.0,1.0,3.0,45.0,28.0,31.0,104.0,2.7988207635183044e-08,9.702578646863454e-07,9.433033867709044e-12,3.2701184074724686e-10,222.0,6.0,17864666.666666668,482828.8288288288,5.5976415270366095e-08,1.886606773541809e-11,107188000.0,107188000.0,107188000.0,17864666.666666668,318031297467.248,318031297467.248,318031297467.248,53005216244.54133
